37606
755 2034 0
1035 1669 0
1669 1035 0
328 347 0
347 328 0
2578 2671 0
2544 755 0
755 2544 0
700 1285 0
1655 2414 0
873 1438 0
1438 873 0
895 1606 0
1606 895 0
1193 466 0
466 1193 0
2431 1682 0
1682 2431 0
1105 466 0
1368 1553 0
466 1105 0
1899 1092 0
2505 1023 0
1284 114 0
114 1284 0
1023 2505 0
1082 2514 0
2514 1082 0
1285 700 0
2414 1655 0
1092 1899 0
227 760 0
1656 1176 0
1937 2514 0
2092 466 0
466 2092 0
1382 538 0
538 1382 0
954 2421 0
2421 954 0
2142 808 0
808 2142 0
1411 198 0
198 1411 0
2434 7 0
7 2434 0
446 2147 0
2147 446 0
2288 2644 0
2644 2288 0
768 1868 0
1868 768 0
755 2592 0
770 658 0
658 770 0
751 1687 0
1687 751 0
2644 2100 0
2100 2644 0
2247 1015 0
1015 2247 0
328 1202 0
1202 328 0
2375 1715 0
1715 2375 0
2313 143 0
2592 755 0
2578 283 0
1046 1376 0
1376 1046 0
143 2313 0
1684 928 0
1691 1136 0
1136 1691 0
683 1556 0
1556 683 0
928 1684 0
283 2578 0
2569 293 0
293 2569 0
328 105 0
2087 1734 0
1407 1106 0
1106 1407 0
1734 2087 0
2133 1727 0
1727 2133 0
2311 2311 0
283 2534 0
2534 283 0
610 610 0
1684 328 0
2617 2408 0
2408 2617 0
1937 1411 0
1411 1937 0
907 2118 0
2118 907 0
273 2118 0
2118 273 0
2514 1937 0
328 1684 0
423 423 0
1565 1089 0
1053 1411 0
105 328 0
2174 617 0
617 2174 0
545 545 0
2534 2534 0
1411 2233 0
2233 1411 0
1674 1624 0
1624 1674 0
1411 1053 0
1021 1338 0
2282 1296 0
1296 2282 0
2036 2263 0
2263 2036 0
1089 831 0
831 1089 0
1411 2137 0
2137 1411 0
1089 1565 0
1338 1021 0
2558 2524 0
2524 2558 0
328 822 0
328 1069 0
1106 2578 0
2578 1106 0
668 1389 0
1389 668 0
209 1023 0
1023 209 0
2427 1391 0
1391 2427 0
1252 2651 0
2651 1252 0
1465 2128 0
2128 1465 0
2265 1677 0
1677 2265 0
610 2441 0
2441 610 0
1257 2143 0
2143 1257 0
1069 328 0
21 1106 0
1106 21 0
464 1379 0
2263 88 0
466 325 0
325 466 0
1868 761 0
761 1868 0
466 2578 0
2578 466 0
1106 1801 0
1801 1106 0
798 224 0
1411 1286 0
580 2578 0
1518 1289 0
1289 1518 0
2578 580 0
1185 2606 0
2606 1185 0
861 328 0
328 861 0
1379 464 0
1286 1411 0
88 2263 0
224 798 0
1523 1321 0
35 1410 0
1410 35 0
581 328 0
328 581 0
466 1812 0
995 1105 0
1105 995 0
1812 466 0
283 612 0
612 283 0
2470 283 0
1407 1019 0
1019 1407 0
283 2470 0
270 996 0
466 394 0
2075 2218 0
2218 2075 0
394 466 0
2415 1049 0
1049 2415 0
2319 1400 0
1400 2319 0
1049 198 0
198 1049 0
631 1166 0
1166 631 0
2245 1608 0
1233 626 0
626 1233 0
928 328 0
328 928 0
1321 1523 0
784 928 0
1608 2245 0
737 737 0
2128 472 0
2565 1411 0
1411 2565 0
472 2128 0
2262 1294 0
1294 2262 0
1220 1220 0
928 784 0
1955 1851 0
1851 1955 0
1219 1106 0
1110 2415 0
2415 1110 0
432 1074 0
1074 432 0
1372 328 0
328 1372 0
270 800 0
800 270 0
2147 655 0
655 2147 0
2342 1241 0
1241 2342 0
750 2396 0
2396 750 0
755 2588 0
2588 755 0
434 1272 0
1272 434 0
1273 469 0
1660 899 0
899 1660 0
1324 1089 0
1089 1324 0
2253 2253 0
719 205 0
466 1260 0
1260 466 0
790 1184 0
1184 790 0
2545 2251 0
2251 2545 0
466 791 0
469 1273 0
690 690 0
1779 909 0
909 1779 0
244 1115 0
1115 244 0
2558 1411 0
1411 2558 0
1213 247 0
247 1213 0
123 123 0
791 466 0
328 2128 0
2128 328 0
563 563 0
1356 1098 0
1098 1356 0
922 1106 0
849 849 0
466 879 0
879 466 0
589 1824 0
1824 589 0
520 2546 0
1106 922 0
2546 520 0
2514 2560 0
2560 2514 0
1015 690 0
967 755 0
755 967 0
1633 1633 0
328 276 0
276 328 0
1106 1219 0
690 1015 0
996 270 0
1106 86 0
610 397 0
328 2491 0
2491 328 0
1486 1480 0
1480 1486 0
1382 1641 0
1641 1382 0
1486 748 0
748 1486 0
225 225 0
86 1106 0
34 368 0
668 770 0
368 34 0
1925 1383 0
1383 1925 0
1250 1015 0
1015 1250 0
397 610 0
233 1779 0
1779 233 0
770 668 0
2671 2578 0
328 2461 0
2112 2546 0
1334 2464 0
2236 1015 0
1015 2236 0
2632 1317 0
1302 645 0
645 1302 0
1317 2632 0
1263 583 0
2443 690 0
690 2443 0
583 1263 0
466 2621 0
2621 466 0
1207 2147 0
2147 1207 0
432 2500 0
2500 432 0
2600 114 0
114 2600 0
2464 1334 0
151 1692 0
1692 151 0
1680 236 0
1911 808 0
808 1911 0
2343 1357 0
1522 1419 0
1419 1522 0
328 1294 0
1294 328 0
2607 2282 0
2282 2607 0
1673 328 0
397 787 0
307 808 0
808 307 0
931 2644 0
1411 2203 0
2203 1411 0
2649 54 0
54 2649 0
2644 931 0
236 1680 0
787 397 0
1357 2343 0
328 1673 0
742 1084 0
1060 755 0
755 1060 0
706 385 0
385 706 0
1106 1154 0
1154 1106 0
2505 1321 0
1321 2505 0
466 2510 0
2510 466 0
1015 2238 0
2238 1015 0
2193 2259 0
2259 2193 0
2569 194 0
194 2569 0
2058 2331 0
2331 2058 0
822 328 0
2514 466 0
466 2514 0
859 859 0
1229 1624 0
1089 1123 0
1123 1089 0
661 661 0
2546 1379 0
1379 2546 0
1444 1561 0
1543 696 0
696 1543 0
1561 1444 0
1084 742 0
1382 1382 0
755 432 0
963 1878 0
1878 963 0
1294 518 0
518 1294 0
702 702 0
615 2037 0
2037 615 0
1624 1229 0
432 755 0
2549 387 0
387 2549 0
1166 1078 0
656 466 0
466 656 0
1215 1407 0
1407 1215 0
1523 2091 0
2091 1523 0
397 700 0
700 397 0
644 445 0
445 644 0
1557 2578 0
2578 1557 0
2262 212 0
212 2262 0
573 573 0
1411 1418 0
1418 1411 0
2501 1274 0
1274 2501 0
2511 892 0
892 2511 0
1106 1391 0
1391 1106 0
2546 2112 0
2575 2607 0
2607 2575 0
466 808 0
808 466 0
2630 2630 0
1051 790 0
2198 2515 0
2515 2198 0
1242 1719 0
790 1051 0
2647 1438 0
2247 2451 0
2451 2247 0
246 2524 0
2524 246 0
1484 1346 0
1346 1484 0
1411 2621 0
2621 1411 0
1438 2647 0
1719 1242 0
88 1871 0
1871 88 0
2157 546 0
546 2157 0
790 2439 0
2439 790 0
1393 1393 0
557 1202 0
1202 557 0
1410 2432 0
2432 1410 0
1411 630 0
2505 228 0
864 747 0
747 864 0
2332 2218 0
2218 2332 0
1411 1192 0
1192 1411 0
1078 1166 0
1098 1460 0
1460 1098 0
228 2505 0
2461 328 0
630 1411 0
1157 908 0
2505 775 0
775 2505 0
2102 800 0
800 2102 0
2141 92 0
92 2141 0
1826 1411 0
1411 1826 0
282 1899 0
908 1157 0
1899 282 0
1826 1850 0
1560 1407 0
1407 1560 0
1607 2218 0
2218 1607 0
1202 564 0
564 1202 0
1490 1405 0
1405 1490 0
1850 1826 0
2464 755 0
1017 1769 0
1769 1017 0
2195 328 0
328 2195 0
755 328 0
328 755 0
2379 558 0
2494 2494 0
2039 2207 0
2207 2039 0
1431 1294 0
982 328 0
328 982 0
1294 1431 0
397 2502 0
2502 397 0
1440 2100 0
2100 1440 0
1739 198 0
198 1739 0
387 387 0
755 2643 0
2643 755 0
558 2379 0
234 1207 0
1207 467 0
467 1207 0
763 1268 0
1268 763 0
2343 1695 0
1695 2343 0
763 1411 0
1411 763 0
2139 1945 0
1753 278 0
1945 2139 0
1023 1023 0
2367 234 0
2163 800 0
800 2163 0
883 1599 0
1599 883 0
194 1117 0
1117 194 0
1207 234 0
234 2367 0
1415 1415 0
278 1753 0
2504 1647 0
1405 2138 0
2138 1405 0
317 2408 0
760 328 0
328 760 0
1670 2328 0
2328 1670 0
198 397 0
397 198 0
1207 2472 0
2472 1207 0
922 34 0
34 922 0
800 2123 0
2123 800 0
2042 1058 0
1058 2042 0
1711 1027 0
1027 1711 0
2408 317 0
328 237 0
237 328 0
2042 2434 0
135 135 0
2514 926 0
926 2514 0
761 1207 0
1207 761 0
535 535 0
2042 2496 0
2496 2042 0
2141 493 0
1647 2504 0
493 2141 0
909 1925 0
1615 1523 0
1523 1615 0
1106 2010 0
2010 1106 0
328 2320 0
2320 328 0
1559 1559 0
2434 2042 0
1925 909 0
612 2359 0
2359 612 0
631 681 0
591 368 0
368 591 0
687 544 0
1214 2635 0
2635 1214 0
607 519 0
519 607 0
2558 284 0
284 2558 0
1384 466 0
1391 2658 0
2658 1391 0
466 1384 0
2461 1826 0
1826 2461 0
1714 328 0
328 1714 0
612 1437 0
1437 612 0
544 687 0
833 718 0
718 833 0
2294 2294 0
1988 2042 0
2042 1988 0
1603 579 0
579 1603 0
1455 328 0
328 1455 0
2523 1455 0
2369 1165 0
1165 2369 0
755 129 0
1455 2523 0
850 808 0
7 732 0
732 7 0
2075 2408 0
2408 2075 0
1106 1626 0
1626 1106 0
1304 2320 0
2320 1304 0
808 850 0
129 755 0
59 1233 0
1233 59 0
706 706 0
2369 328 0
328 2369 0
1159 1159 0
966 2415 0
2415 966 0
2075 2673 0
2673 2075 0
2594 2605 0
761 2402 0
2605 2594 0
222 7 0
2496 1115 0
1115 2496 0
1458 1691 0
1691 1458 0
509 706 0
1779 1779 0
706 509 0
681 631 0
7 222 0
887 1992 0
2402 761 0
2253 868 0
1106 2289 0
2289 1106 0
763 755 0
755 763 0
1277 1277 0
232 232 0
2492 1089 0
1089 2492 0
1233 1684 0
868 2253 0
1684 1233 0
853 1098 0
1254 1734 0
1734 1254 0
2133 853 0
853 2133 0
15 1680 0
1680 15 0
1532 466 0
466 1532 0
1098 853 0
95 95 0
1992 887 0
328 450 0
2297 1015 0
1229 2629 0
2629 1229 0
1015 2141 0
2141 1015 0
2147 2449 0
2449 2147 0
17 1055 0
1055 17 0
864 233 0
233 864 0
2263 46 0
46 2263 0
928 1620 0
1620 928 0
1106 2257 0
2257 1106 0
466 605 0
605 466 0
1015 2297 0
1294 752 0
752 1294 0
2607 1610 0
1106 1693 0
2263 853 0
853 2263 0
198 1285 0
1285 198 0
2353 2343 0
2343 2353 0
1411 1099 0
1099 1411 0
2544 328 0
2078 12 0
2215 328 0
328 2215 0
198 2002 0
2002 198 0
2330 228 0
228 2330 0
755 1411 0
1411 755 0
1610 2607 0
12 2078 0
1693 1106 0
328 2544 0
1868 1559 0
690 1865 0
1865 690 0
1881 1264 0
1264 1881 0
1819 927 0
927 1819 0
439 862 0
862 439 0
198 1204 0
1204 198 0
2514 2514 0
1280 1207 0
1207 1280 0
46 1110 0
1110 46 0
2670 275 0
275 2670 0
1331 2139 0
2139 1331 0
1719 2629 0
2629 1719 0
1868 2445 0
2445 1868 0
563 1561 0
1561 563 0
488 732 0
732 488 0
1840 1008 0
1008 1840 0
971 690 0
690 971 0
1819 2483 0
1559 1868 0
2483 1819 0
631 769 0
1718 198 0
198 1718 0
466 1035 0
1035 466 0
2056 2671 0
2671 2056 0
2483 1170 0
1170 2483 0
769 631 0
714 1060 0
1060 714 0
2277 1411 0
2472 655 0
719 981 0
981 719 0
251 34 0
340 2500 0
2500 340 0
34 251 0
2278 157 0
157 2278 0
1098 2042 0
2042 1098 0
198 222 0
222 198 0
800 1437 0
1437 800 0
529 371 0
371 529 0
150 150 0
453 2056 0
655 2472 0
2514 2558 0
2558 2514 0
2658 2173 0
450 328 0
34 1926 0
2079 1462 0
1462 2079 0
485 1594 0
1594 485 0
1015 1649 0
1649 1015 0
1268 1268 0
2056 453 0
615 615 0
1382 2076 0
2505 270 0
270 2505 0
2076 1382 0
2671 204 0
204 2671 0
2673 1997 0
1997 2673 0
2173 2658 0
2215 2215 0
236 1225 0
1225 236 0
1913 328 0
1098 800 0
16 498 0
498 16 0
1989 2408 0
2408 1989 0
2433 1925 0
328 2199 0
2199 328 0
1734 1700 0
800 1098 0
1700 1734 0
2075 1281 0
1281 2075 0
2083 770 0
770 2083 0
784 2075 0
2075 784 0
706 2615 0
2615 706 0
1411 2277 0
1925 2433 0
1926 34 0
2410 1368 0
34 1378 0
328 1913 0
147 147 0
328 893 0
893 328 0
273 273 0
714 2110 0
2110 714 0
1106 557 0
557 1106 0
1368 2410 0
469 191 0
2416 2206 0
2206 2416 0
1431 328 0
328 1431 0
1118 1543 0
1543 1118 0
1021 1088 0
1088 1021 0
1378 34 0
191 469 0
205 719 0
2087 1770 0
2319 106 0
1355 466 0
1545 460 0
460 1545 0
1654 800 0
800 1654 0
799 466 0
466 799 0
2440 2391 0
2391 2440 0
600 1170 0
1170 600 0
1200 328 0
1089 1015 0
1015 1089 0
2129 328 0
328 2129 0
538 579 0
579 538 0
328 1200 0
466 1355 0
2539 2539 0
469 2272 0
2272 469 0
755 2332 0
1291 315 0
1199 283 0
283 1199 0
1438 2125 0
823 1965 0
1965 823 0
2125 1438 0
565 565 0
1560 1748 0
1498 2334 0
1281 307 0
307 1281 0
328 2500 0
2500 328 0
1089 1910 0
1910 1089 0
2558 1630 0
1630 2558 0
1565 908 0
2334 1498 0
2332 755 0
1748 1560 0
893 359 0
1796 2272 0
328 714 0
714 328 0
384 1015 0
136 2311 0
1890 1438 0
1438 1890 0
2311 136 0
2673 1074 0
1074 2673 0
1191 323 0
323 1191 0
678 328 0
328 678 0
2397 840 0
840 2397 0
1407 328 0
328 1407 0
196 1382 0
2272 1796 0
1769 510 0
1391 2673 0
2673 1391 0
755 2658 0
2658 755 0
7 7 0
1734 851 0
851 1734 0
2117 2259 0
2259 2117 0
141 141 0
1955 1955 0
359 893 0
325 1561 0
1408 1408 0
1412 2247 0
2247 1412 0
354 2326 0
2326 354 0
2332 2621 0
2621 2332 0
1015 384 0
510 1769 0
1561 325 0
315 1291 0
831 328 0
328 831 0
1436 1211 0
1211 1436 0
631 381 0
381 631 0
1053 328 0
328 1053 0
2644 1379 0
1379 2644 0
283 819 0
819 283 0
2139 519 0
519 2139 0
696 959 0
959 696 0
1000 328 0
328 1000 0
2147 2112 0
2112 2147 0
1475 800 0
1303 46 0
46 1303 0
2558 2558 0
1202 2253 0
755 2464 0
2207 1379 0
1379 2207 0
787 779 0
779 787 0
787 1683 0
1683 787 0
760 624 0
624 760 0
800 1475 0
1237 2221 0
854 2483 0
2483 854 0
1060 1237 0
1237 1060 0
1184 1411 0
1411 1184 0
466 1202 0
1202 466 0
2253 1202 0
2221 1237 0
466 810 0
810 466 0
940 783 0
2463 1373 0
2541 1483 0
980 1411 0
1411 980 0
53 2252 0
2252 53 0
328 796 0
796 328 0
2117 701 0
1373 2463 0
701 2117 0
2555 236 0
1276 784 0
784 1276 0
2434 2198 0
2198 2434 0
1238 973 0
973 1238 0
612 1170 0
1170 612 0
236 2555 0
1382 196 0
1483 2541 0
1850 344 0
783 940 0
1559 1397 0
1397 1559 0
328 29 0
29 328 0
655 1207 0
1207 655 0
328 1513 0
1513 328 0
412 412 0
1708 1106 0
2329 775 0
775 2329 0
328 1118 0
1118 328 0
363 1955 0
1955 363 0
1808 2123 0
2123 1808 0
344 1850 0
1106 1708 0
1770 2087 0
2218 1411 0
2671 710 0
466 930 0
930 466 0
1768 2438 0
2438 1768 0
466 395 0
395 466 0
835 2583 0
1594 2534 0
2534 1594 0
2583 835 0
186 198 0
198 186 0
466 1327 0
1327 466 0
90 2673 0
2673 90 0
1106 1541 0
1541 1106 0
1035 1308 0
2415 2457 0
2457 2415 0
2103 1590 0
1590 2103 0
186 610 0
610 186 0
466 41 0
41 466 0
466 1757 0
1757 466 0
2342 25 0
25 2342 0
1899 610 0
1308 1035 0
610 1899 0
2133 1863 0
406 2087 0
2087 406 0
2185 2103 0
2103 2185 0
33 2162 0
2162 33 0
1106 800 0
800 1106 0
1863 2133 0
1411 2283 0
800 24 0
328 2591 0
1015 831 0
831 1015 0
622 841 0
841 622 0
800 198 0
198 800 0
88 1176 0
1176 88 0
110 2357 0
2357 110 0
150 328 0
328 150 0
2329 1545 0
1545 2329 0
1407 1780 0
1780 1407 0
106 2319 0
165 1553 0
1553 165 0
466 1718 0
1718 466 0
198 1688 0
1409 292 0
2591 328 0
328 1233 0
1233 328 0
466 2353 0
2353 466 0
1353 128 0
128 1353 0
2547 1110 0
1110 2547 0
24 800 0
2116 2215 0
131 131 0
1704 1657 0
1657 1704 0
2256 2290 0
2290 2256 0
1646 563 0
563 1646 0
1688 198 0
292 1409 0
2215 2116 0
2283 1411 0
838 1169 0
790 1669 0
328 1406 0
1406 328 0
54 1705 0
927 927 0
441 441 0
105 1305 0
1305 105 0
1574 228 0
228 1574 0
2232 2232 0
2375 1633 0
1633 2375 0
1654 233 0
233 1654 0
755 1218 0
1218 755 0
790 1565 0
1565 790 0
1684 432 0
1705 54 0
351 328 0
328 351 0
1643 853 0
710 2671 0
1955 352 0
352 1955 0
2171 432 0
432 2171 0
328 1089 0
1089 328 0
1825 1825 0
198 328 0
432 1684 0
328 198 0
2553 1411 0
1411 2553 0
2233 2617 0
2617 2233 0
2140 676 0
676 2140 0
1147 2008 0
2008 1147 0
853 1643 0
2476 2476 0
328 1470 0
1470 328 0
821 1015 0
1072 1385 0
223 1719 0
1719 223 0
1385 1072 0
2290 204 0
204 2290 0
2123 1868 0
191 2263 0
2263 191 0
2072 59 0
1868 2123 0
2151 2415 0
328 1302 0
1302 328 0
328 1989 0
1989 328 0
1850 1015 0
1015 1850 0
1169 838 0
1669 790 0
2415 2151 0
1411 2218 0
59 2072 0
2207 1420 0
1015 821 0
894 599 0
599 894 0
973 328 0
328 973 0
322 913 0
1126 1126 0
913 322 0
1106 755 0
764 1106 0
755 1106 0
2415 1707 0
729 2174 0
963 2253 0
2253 963 0
2174 729 0
1106 764 0
1243 328 0
328 1243 0
1420 2207 0
1707 2415 0
353 328 0
2244 870 0
328 1607 0
740 279 0
279 740 0
553 1164 0
1164 553 0
2133 296 0
296 2133 0
307 2126 0
2126 307 0
79 1379 0
2583 328 0
328 2583 0
1379 79 0
72 26 0
1373 1345 0
1345 1373 0
26 72 0
1508 1484 0
1484 1508 0
328 1825 0
1237 590 0
590 1237 0
22 2621 0
2658 790 0
1749 2332 0
2332 1749 0
640 1641 0
1839 2148 0
2148 1839 0
1641 640 0
2524 1345 0
1345 2524 0
2446 2143 0
1825 328 0
335 466 0
2538 107 0
107 2538 0
2143 2446 0
1015 1230 0
1230 1015 0
2017 2583 0
2583 2017 0
2621 22 0
790 2658 0
466 335 0
1277 610 0
1684 2673 0
14 600 0
1015 2026 0
1576 294 0
294 1576 0
292 292 0
1484 1893 0
1893 1484 0
1348 2147 0
2147 1348 0
818 371 0
371 818 0
1890 1850 0
1918 2578 0
2578 1918 0
1850 1890 0
1104 1411 0
1411 1104 0
328 2408 0
2408 328 0
1543 1327 0
2026 1015 0
363 2558 0
2558 363 0
328 1307 0
600 14 0
1120 1023 0
1089 1299 0
1299 1089 0
1023 1120 0
1015 1133 0
1133 1015 0
775 24 0
1633 1107 0
2673 1684 0
1107 1633 0
1106 835 0
173 1421 0
1421 173 0
835 1106 0
2072 2621 0
7 1899 0
1899 7 0
2621 2072 0
1307 328 0
24 775 0
1327 1543 0
610 1277 0
466 2625 0
2403 1421 0
2254 2544 0
1358 1088 0
1088 1358 0
2544 2254 0
2173 328 0
328 2173 0
1811 1581 0
1581 1811 0
1132 2281 0
2281 1132 0
196 699 0
699 196 0
1233 1118 0
1118 1233 0
1026 328 0
328 1026 0
612 1174 0
1174 612 0
1421 2403 0
2523 328 0
328 2523 0
395 227 0
839 1913 0
1719 948 0
948 1719 0
1023 1646 0
1646 1023 0
2621 1749 0
1749 2621 0
1773 1292 0
1292 1773 0
1190 1190 0
328 2261 0
1543 1498 0
1498 1543 0
789 2546 0
1359 2263 0
2263 1359 0
2546 789 0
1240 1299 0
1299 1240 0
227 395 0
2261 328 0
2625 466 0
1857 94 0
1523 107 0
526 2563 0
2563 526 0
700 2370 0
2370 700 0
2042 112 0
112 2042 0
2644 569 0
466 478 0
478 466 0
569 2644 0
630 866 0
866 630 0
2143 428 0
428 2143 0
2669 1411 0
1411 2669 0
2464 2464 0
228 1707 0
1707 228 0
1608 1480 0
1480 1608 0
2544 2673 0
2673 2544 0
107 1523 0
129 1089 0
808 1167 0
1167 808 0
1089 129 0
328 1839 0
1839 328 0
2274 2198 0
2198 2274 0
94 1857 0
2470 2603 0
2147 1253 0
1253 2147 0
1407 1407 0
1089 614 0
441 2220 0
2220 441 0
614 1089 0
2596 281 0
281 2596 0
2603 2470 0
328 669 0
2650 466 0
466 2650 0
480 2234 0
2234 480 0
2469 1015 0
1015 2469 0
2578 989 0
989 2578 0
1321 989 0
989 1321 0
328 2428 0
2428 328 0
51 17 0
328 546 0
546 328 0
502 1615 0
1615 502 0
17 51 0
1931 1931 0
1024 246 0
246 1024 0
2515 2515 0
1099 351 0
351 1099 0
2422 1333 0
328 656 0
1232 2141 0
2141 1232 0
1316 946 0
946 1316 0
46 198 0
198 46 0
1662 2439 0
2439 1662 0
538 827 0
2336 775 0
909 330 0
330 909 0
466 562 0
732 1746 0
1746 732 0
562 466 0
1597 2656 0
2656 1597 0
1333 2422 0
775 2336 0
656 328 0
827 538 0
288 2141 0
1594 191 0
1680 2138 0
2138 1680 0
592 781 0
781 592 0
466 13 0
13 466 0
76 950 0
950 76 0
1890 432 0
432 1890 0
790 197 0
197 790 0
1283 2501 0
2501 1283 0
326 326 0
124 2382 0
2382 124 0
466 2253 0
1021 1641 0
1641 1021 0
191 1594 0
308 328 0
270 761 0
1331 1331 0
761 270 0
389 34 0
34 389 0
1077 328 0
328 1077 0
2233 328 0
328 2233 0
2141 288 0
328 1119 0
466 439 0
439 466 0
1868 328 0
328 1868 0
544 2091 0
2091 544 0
328 1597 0
1597 328 0
328 308 0
1119 328 0
2288 1191 0
808 1015 0
1015 808 0
1417 1076 0
2056 2141 0
2141 2056 0
2558 1403 0
1403 2558 0
1234 1015 0
1015 1234 0
2510 2510 0
536 2522 0
2522 536 0
1955 1078 0
1078 1955 0
469 1920 0
1920 469 0
1302 2673 0
2673 1302 0
1207 544 0
1803 440 0
440 1803 0
1076 1417 0
1714 2633 0
2633 1714 0
1142 281 0
669 328 0
198 700 0
700 198 0
1374 397 0
397 1374 0
1734 466 0
466 1734 0
1448 1588 0
1588 1448 0
864 2313 0
1303 1379 0
469 1098 0
1098 469 0
204 282 0
282 204 0
328 868 0
868 328 0
1868 571 0
571 1868 0
281 1142 0
1379 1303 0
2313 864 0
1871 241 0
241 1871 0
2116 2116 0
325 145 0
632 1379 0
1379 632 0
145 325 0
2437 2179 0
2179 2437 0
842 432 0
432 842 0
398 2224 0
1098 775 0
1257 363 0
363 1257 0
1347 298 0
298 1347 0
1807 328 0
328 1807 0
142 2436 0
2436 142 0
1191 2288 0
775 1098 0
1913 839 0
2224 398 0
232 1257 0
544 1207 0
2188 2188 0
1812 1294 0
1294 1812 0
1841 968 0
968 1841 0
1391 1786 0
1786 1391 0
983 328 0
1156 1156 0
328 983 0
2091 2538 0
32 32 0
1411 514 0
514 1411 0
1677 25 0
25 1677 0
466 1377 0
1377 466 0
1257 232 0
2538 2091 0
668 130 0
1966 135 0
135 1966 0
2147 563 0
364 1748 0
1748 364 0
1407 2136 0
2136 1407 0
2523 2523 0
1701 1407 0
1407 1701 0
2575 751 0
751 2575 0
2596 1142 0
1142 2596 0
2367 2367 0
430 2558 0
2558 430 0
260 328 0
328 260 0
561 1265 0
1265 561 0
1334 328 0
328 1334 0
506 876 0
876 506 0
807 328 0
328 807 0
2514 1089 0
1089 2514 0
2276 254 0
254 2276 0
260 1438 0
1438 260 0
732 732 0
2515 354 0
1955 1680 0
2218 328 0
328 2218 0
326 1379 0
228 2123 0
2123 228 0
1379 326 0
1239 328 0
328 1239 0
563 2147 0
1680 1955 0
1417 1533 0
354 2515 0
1129 1779 0
800 2504 0
2504 800 0
1611 328 0
450 1391 0
1391 450 0
946 213 0
213 946 0
328 1611 0
1051 736 0
736 1051 0
2147 521 0
521 2147 0
757 1106 0
