2623 551 0 1
551 2623 0 1
188 847 0 1
847 188 0 1
538 454 0 1
454 538 0 1
309 2621 0 1
1424 328 0 1
1804 2508 0 2
2508 1804 0 2
1374 1609 0 1
1609 1374 0 1
2343 2228 0 2
2228 2343 0 2
2062 706 0 1
706 2062 0 1
2248 599 0 2
1393 696 0 1
696 1393 0 1
188 188 0 68
360 1191 0 10
1191 360 0 10
599 2248 0 2
328 1526 0 1
1526 328 0 1
748 265 0 1
229 418 0 1
1356 308 0 3
265 748 0 1
843 1758 0 1
1341 360 0 54
360 1341 0 54
1758 843 0 1
634 1484 0 2
1484 634 0 2
2315 360 0 1
1697 188 0 1
1973 218 0 2
2349 2563 0 1
1654 306 0 1
2045 1484 0 1
218 1973 0 2
781 2608 0 1
188 1697 0 1
360 2315 0 1
914 1755 0 2
2563 2349 0 1
1340 59 0 1
59 1340 0 1
2550 360 0 26
615 1022 0 1
1022 615 0 1
360 2550 0 26
446 2640 0 1
2640 446 0 1
538 336 0 3
360 34 0 1
34 360 0 1
336 538 0 3
1679 875 0 1
1755 914 0 2
875 1679 0 1
308 1356 0 3
418 229 0 1
568 188 0 7
1157 1157 0 2
2102 1561 0 1
1424 1746 0 1
859 188 0 2
188 859 0 2
440 1766 0 1
306 2645 0 1
1561 2102 0 1
743 902 0 1
1230 1230 0 8
902 743 0 1
360 1039 0 6
1766 440 0 1
1045 1045 0 2
247 1424 0 1
1039 360 0 6
1124 861 0 1
2658 637 0 1
637 2658 0 1
945 1322 0 1
2228 808 0 1
1246 2125 0 2
2228 459 0 1
459 2228 0 1
2645 306 0 1
1576 218 0 9
218 1576 0 9
861 1124 0 1
651 691 0 1
691 651 0 1
2125 1246 0 2
1746 1424 0 1
2135 213 0 1
213 2135 0 1
1146 1146 0 2
936 936 0 4
1424 247 0 1
2332 758 0 2
981 1034 0 1
1257 1424 0 1
1424 1257 0 1
1014 2185 0 1
2062 1410 0 1
1410 2062 0 1
2207 360 0 3
2185 1014 0 1
360 2207 0 3
132 847 0 1
847 132 0 1
2517 2259 0 1
2259 2517 0 1
1192 1192 0 2
188 568 0 7
1034 981 0 1
2608 781 0 1
758 2332 0 2
2535 2535 0 4
758 2227 0 2
2062 2360 0 4
2360 2062 0 4
528 718 0 1
718 528 0 1
2488 188 0 1
188 2488 0 1
2227 758 0 2
1088 1268 0 1
1644 1957 0 1
1268 1088 0 1
1957 1644 0 1
1343 360 0 1
800 1424 0 1
360 1343 0 1
1424 800 0 1
1068 672 0 1
204 2335 0 1
1484 2045 0 1
1833 1304 0 1
1304 1833 0 1
1040 2658 0 1
253 1488 0 1
743 1756 0 1
1756 743 0 1
2658 1040 0 1
68 253 0 1
253 68 0 1
1341 1311 0 1
1311 1341 0 1
1063 2218 0 1
1769 2658 0 1
1109 360 0 1
386 386 0 4
1488 253 0 1
360 949 0 2
949 360 0 2
1550 213 0 2
2611 2644 0 1
2644 2611 0 1
1809 2538 0 1
2592 1218 0 1
1073 1257 0 1
1257 1073 0 1
2062 2051 0 1
2051 2062 0 1
1218 2592 0 1
1931 542 0 1
779 1278 0 1
691 179 0 1
179 691 0 1
1278 779 0 1
360 1109 0 1
213 1550 0 2
1132 2554 0 1
2554 1132 0 1
360 662 0 5
458 2257 0 1
982 2337 0 1
1310 1737 0 1
1737 1310 0 1
2337 982 0 1
662 360 0 5
1642 151 0 1
2257 458 0 1
2481 1415 0 1
1890 360 0 1
360 1890 0 1
1415 2481 0 1
2610 1333 0 2
151 1642 0 1
286 2062 0 2
2467 435 0 1
435 2467 0 1
1155 538 0 1
542 1931 0 1
2218 1063 0 1
1188 2143 0 1
2143 1188 0 1
2658 1769 0 1
360 1073 0 2
1073 360 0 2
2525 345 0 1
345 2525 0 1
1000 1204 0 1
2101 2640 0 4
1086 1086 0 2
2640 2101 0 4
2062 286 0 2
538 1155 0 1
1204 1000 0 1
2538 1809 0 1
1756 2006 0 1
709 2640 0 1
1973 2538 0 1
2538 1973 0 1
2215 74 0 1
2639 1231 0 1
1231 2639 0 1
2061 2061 0 2
1811 1672 0 1
74 2215 0 1
1596 2414 0 1
2414 1596 0 1
1259 526 0 1
363 2062 0 2
2062 363 0 2
1672 1811 0 1
2640 709 0 1
1884 74 0 1
74 1884 0 1
541 2388 0 1
2388 541 0 1
810 1513 0 1
2335 204 0 1
1513 810 0 1
1631 2649 0 1
2649 1631 0 1
1285 2033 0 1
2033 1285 0 1
174 2062 0 1
2524 1424 0 1
1424 2524 0 1
2062 174 0 1
2025 2500 0 2
2500 2025 0 2
360 2524 0 23
2524 360 0 23
360 1232 0 175
1232 360 0 175
538 2253 0 1
1704 1424 0 1
1424 1704 0 1
2253 538 0 1
1557 2193 0 2
409 1310 0 1
2193 1557 0 2
1310 409 0 1
594 2137 0 1
2624 2445 0 2
2445 2624 0 2
2006 1756 0 1
2137 594 0 1
724 2119 0 1
2119 724 0 1
930 2441 0 1
306 1654 0 1
597 1073 0 1
1073 597 0 1
526 1259 0 1
976 976 0 2
1232 1679 0 1
2415 142 0 1
1679 1232 0 1
142 2415 0 1
847 538 0 1
538 847 0 1
1056 1550 0 1
1550 1056 0 1
859 859 0 2
1973 2587 0 1
2162 1471 0 1
1471 2162 0 1
2441 930 0 1
2587 1973 0 1
1322 945 0 1
1582 1582 0 2
30 2057 0 1
380 1315 0 1
385 1639 0 1
1639 385 0 1
2062 345 0 1
345 2062 0 1
802 1758 0 1
1315 380 0 1
2096 1557 0 4
574 1424 0 2
360 1440 0 1
1255 2506 0 1
1440 360 0 1
421 2528 0 1
1912 1912 0 2
1424 574 0 2
360 2573 0 2
2573 360 0 2
1758 802 0 1
380 2259 0 10
1346 2573 0 1
2573 1346 0 1
1507 1027 0 1
2259 380 0 10
2332 2147 0 1
215 215 0 2
2147 2332 0 1
360 678 0 2
678 360 0 2
1424 2157 0 1
2157 1424 0 1
19 562 0 1
562 19 0 1
1557 2096 0 4
2228 711 0 29
1424 454 0 1
711 2228 0 29
1904 1446 0 1
753 1424 0 1
1679 1007 0 1
1007 1679 0 1
1106 693 0 1
1894 1066 0 1
1066 1894 0 1
1424 753 0 1
1305 1305 0 8
2193 1115 0 2
1115 500 0 1
78 78 0 2
380 369 0 1
378 1434 0 7
1434 378 0 7
1115 2193 0 2
359 2496 0 1
2496 359 0 1
180 2279 0 3
1446 1904 0 1
2506 1255 0 1
1424 474 0 1
474 1424 0 1
1076 538 0 1
610 1362 0 2
1362 610 0 2
1812 779 0 1
779 1812 0 1
538 1076 0 1
1587 561 0 1
561 1587 0 1
727 360 0 2
360 727 0 2
2279 180 0 3
2528 421 0 1
500 1115 0 1
454 1424 0 1
2628 538 0 1
832 1424 0 2
2115 2096 0 1
1693 360 0 1
189 105 0 1
360 1693 0 1
105 189 0 1
1424 832 0 2
1735 154 0 1
154 1735 0 1
1445 799 0 1
2096 2115 0 1
1681 1681 0 4
1819 711 0 1
360 2484 0 3
799 1445 0 1
1756 929 0 1
929 1756 0 1
367 1367 0 1
2062 1558 0 7
178 245 0 1
1558 2062 0 7
1124 1415 0 1
1415 1124 0 1
2375 969 0 1
242 538 0 1
538 242 0 1
1367 367 0 1
538 1232 0 1
1232 538 0 1
2647 2385 0 1
2385 2647 0 1
2640 978 0 1
978 2640 0 1
2498 1424 0 10
538 2628 0 1
1424 2498 0 10
336 336 0 2
758 758 0 2
2592 2118 0 1
2118 2592 0 1
681 92 0 2
2553 2062 0 1
691 2125 0 1
830 344 0 1
2526 2526 0 4
112 369 0 2
2062 2553 0 1
1340 799 0 1
799 1340 0 1
2125 691 0 1
1027 1507 0 1
369 112 0 2
344 830 0 1
1651 1423 0 1
1423 1651 0 1
2062 842 0 1
842 2062 0 1
711 1819 0 1
1679 586 0 1
165 2247 0 1
586 1679 0 1
2503 1069 0 1
1069 2503 0 1
2247 165 0 1
2593 965 0 4
965 2593 0 4
1679 363 0 1
538 2080 0 1
363 1679 0 1
2080 538 0 1
2484 360 0 3
369 380 0 1
693 1106 0 1
2346 2346 0 4
2311 121 0 1
538 2554 0 1
2554 538 0 1
626 1445 0 1
2516 2057 0 1
1507 663 0 1
121 2311 0 1
663 1507 0 1
1017 360 0 1
963 1805 0 8
1805 963 0 8
2414 577 0 1
577 2414 0 1
1445 626 0 1
360 1017 0 1
1689 914 0 1
914 1689 0 1
2552 1016 0 1
2486 2566 0 1
2566 2486 0 1
2471 492 0 1
492 2471 0 1
1424 1016 0 2
573 538 0 1
538 573 0 1
2543 2075 0 1
2075 2543 0 1
660 1747 0 1
2414 2102 0 2
2102 2414 0 2
1747 660 0 1
2057 2516 0 1
1016 2552 0 1
2322 1758 0 1
1016 1424 0 2
183 183 0 10
2560 914 0 1
6 2228 0 1
1556 1556 0 4
1367 643 0 1
2228 6 0 1
78 1436 0 1
1424 2037 0 1
643 1367 0 1
1436 78 0 1
782 2169 0 1
2037 1424 0 1
1424 1332 0 1
199 847 0 1
847 199 0 1
924 360 0 2
2169 782 0 1
868 868 0 2
1332 1424 0 1
1274 1016 0 3
914 2560 0 1
1894 1415 0 2
1415 1894 0 2
856 360 0 1
1819 1374 0 2
1374 1819 0 2
360 856 0 1
2101 2101 0 2
1016 1274 0 3
691 466 0 1
466 691 0 1
1491 2082 0 1
1424 2629 0 1
2629 1424 0 1
2082 1491 0 1
1758 2322 0 1
2133 492 0 5
492 2133 0 5
1424 2504 0 1
553 1785 0 1
860 2308 0 1
653 41 0 3
41 653 0 3
2308 860 0 1
386 211 0 3
1785 553 0 1
211 386 0 3
1717 538 0 2
538 1717 0 2
2099 2448 0 1
2623 1232 0 1
1935 1935 0 2
2062 2014 0 1
1232 2623 0 1
2448 2099 0 1
1445 1445 0 2
1922 175 0 1
914 2309 0 1
2309 914 0 1
1191 2640 0 1
2640 1191 0 1
538 63 0 1
63 538 0 1
1124 1704 0 11
1704 1124 0 11
175 1922 0 1
538 873 0 1
873 538 0 1
2062 1720 0 1
1720 2062 0 1
1720 1952 0 1
1952 1720 0 1
2014 2062 0 1
2035 1947 0 1
1947 2035 0 1
2134 541 0 1
164 1328 0 1
1080 1679 0 1
369 1622 0 14
1679 1080 0 1
1622 369 0 14
2172 2640 0 1
2550 1679 0 7
1679 2550 0 7
2640 2172 0 1
1286 1445 0 1
2228 1543 0 1
2310 2334 0 2
2096 1446 0 1
1446 2096 0 1
2504 1424 0 1
507 2414 0 1
245 178 0 1
1328 164 0 1
1589 1589 0 4
914 1046 0 2
1046 914 0 2
914 914 0 14
1426 673 0 1
286 2188 0 3
673 1426 0 1
541 2134 0 1
360 1225 0 6
2188 286 0 3
1086 263 0 1
360 2475 0 1
2475 360 0 1
1225 360 0 6
263 1086 0 1
1445 1286 0 1
2414 507 0 1
969 2375 0 1
2481 641 0 1
641 2481 0 1
1553 360 0 8
360 1553 0 8
188 2400 0 2
2400 188 0 2
360 2370 0 5
2370 360 0 5
2057 2101 0 1
2101 2057 0 1
2348 1003 0 1
640 862 0 1
67 478 0 1
478 67 0 1
862 640 0 1
1758 1758 0 4
1291 2308 0 1
2308 1291 0 1
2412 538 0 1
538 2412 0 1
566 2228 0 2
1758 956 0 1
2228 566 0 2
263 263 0 2
2062 2185 0 2
2185 2062 0 2
2554 440 0 2
211 1470 0 1
1470 211 0 1
223 710 0 1
1157 2298 0 1
2298 1157 0 1
1007 1083 0 1
1083 1007 0 1
1774 1774 0 2
2193 2084 0 1
710 223 0 1
2084 2193 0 1
2186 360 0 30
1399 914 0 1
157 360 0 64
360 157 0 64
1124 1513 0 1
847 2401 0 1
2401 847 0 1
914 1399 0 1
1513 1124 0 1
1224 2061 0 1
2061 1224 0 1
360 117 0 4
218 1652 0 1
1652 218 0 1
892 1093 0 1
1725 2257 0 1
1367 4 0 1
81 42 0 1
4 1367 0 1
488 542 0 1
542 488 0 1
1003 2348 0 1
1487 1726 0 1
1726 1487 0 1
2499 1424 0 1
1424 2499 0 1
870 763 0 3
763 870 0 3
440 2554 0 2
183 877 0 2
877 183 0 2
1720 2644 0 1
2644 1720 0 1
956 1758 0 1
360 2186 0 30
1278 360 0 1
360 1278 0 1
2368 1016 0 1
573 218 0 1
1337 2448 0 1
691 1322 0 1
2448 1337 0 1
1322 691 0 1
1912 2082 0 3
1642 1978 0 1
2082 1912 0 3
1043 696 0 1
696 1938 0 1
1938 696 0 1
929 1367 0 1
500 35 0 1
35 500 0 1
696 1043 0 1
1978 1642 0 1
218 573 0 1
360 156 0 4
1436 1391 0 1
1391 1436 0 1
513 1758 0 1
1758 513 0 1
2639 726 0 1
889 2588 0 1
1679 1163 0 1
1163 1679 0 1
156 360 0 4
363 449 0 1
449 363 0 1
538 802 0 3
802 538 0 3
2588 889 0 1
726 2639 0 1
2611 2062 0 3
1367 929 0 1
2062 2611 0 3
439 350 0 1
1010 599 0 3
2046 2101 0 1
2101 2046 0 1
1102 165 0 1
350 360 0 3
165 1102 0 1
541 2217 0 1
2217 541 0 1
2453 2453 0 2
2653 1316 0 1
672 810 0 2
810 672 0 2
1316 2653 0 1
360 350 0 3
1016 2368 0 1
599 1010 0 3
1093 892 0 1
2305 306 0 2
2062 294 0 1
350 439 0 1
1415 1415 0 2
2645 199 0 5
199 2645 0 5
2025 498 0 1
498 2025 0 1
360 36 0 1
1014 2062 0 1
2062 1014 0 1
1086 2352 0 1
36 360 0 1
2125 1086 0 1
1086 2125 0 1
294 2062 0 1
2352 1086 0 1
306 2305 0 2
2057 30 0 1
117 360 0 4
2125 2228 0 1
287 287 0 2
471 1192 0 1
201 385 0 1
234 1758 0 1
1758 234 0 1
385 201 0 1
1572 1424 0 1
810 2101 0 1
1679 1679 0 2
360 1384 0 21
1384 360 0 21
2101 360 0 20
360 2101 0 20
762 538 0 1
538 762 0 1
862 1731 0 1
2640 1633 0 1
1633 2640 0 1
944 2228 0 1
188 2251 0 1
16 1069 0 1
2228 944 0 1
42 81 0 1
1192 471 0 1
1220 1124 0 1
1124 1220 0 1
1424 1572 0 1
312 92 0 1
1731 862 0 1
1654 2607 0 1
2607 1654 0 1
1188 1633 0 1
1633 1188 0 1
2101 810 0 1
2251 188 0 1
2271 711 0 2
1266 951 0 1
1820 360 0 2
547 720 0 1
720 547 0 1
2434 2400 0 1
92 681 0 2
1261 720 0 1
2400 2434 0 1
720 1261 0 1
579 579 0 2
2125 573 0 2
573 2125 0 2
2398 1805 0 1
1805 2398 0 1
2064 53 0 1
53 2064 0 1
1894 2152 0 1
2152 1894 0 1
301 360 0 4
2086 538 0 2
538 2086 0 2
893 1715 0 1
1715 893 0 1
951 1266 0 1
884 847 0 2
847 884 0 2
360 1820 0 2
367 101 0 1
101 367 0 1
269 53 0 1
53 269 0 1
360 301 0 4
35 2125 0 1
2125 35 0 1
711 2271 0 2
2062 2644 0 2
92 312 0 1
1069 16 0 1
2107 1424 0 3
2000 2120 0 3
2120 2000 0 3
636 360 0 1
360 636 0 1
2414 2640 0 1
1424 2107 0 3
604 1768 0 1
218 1792 0 1
1792 218 0 1
1186 2180 0 1
2180 1186 0 1
465 1016 0 1
1016 465 0 1
1768 604 0 1
2640 2414 0 1
2119 2142 0 1
2142 2119 0 1
2228 2125 0 1
2543 166 0 1
2062 2608 0 9
2608 2062 0 9
1124 2119 0 5
2119 1124 0 5
166 2543 0 1
2640 1390 0 1
2603 2133 0 1
2133 2603 0 1
1626 2613 0 1
2613 1626 0 1
1390 2640 0 1
385 353 0 1
353 385 0 1
255 360 0 2
694 2614 0 1
360 255 0 2
2614 694 0 1
538 1278 0 1
1278 538 0 1
538 2218 0 1
2218 538 0 1
2259 538 0 1
538 2259 0 1
2644 2062 0 2
1817 1004 0 1
1004 1817 0 1
1288 789 0 1
789 1288 0 1
864 1668 0 1
1668 864 0 1
2554 1819 0 1
1819 2554 0 1
2339 2339 0 2
2257 1725 0 1
569 1283 0 1
538 672 0 4
2414 99 0 1
99 2414 0 1
765 1716 0 1
1716 765 0 1
321 2475 0 1
1641 559 0 1
559 1641 0 1
1115 412 0 1
412 1115 0 1
2475 321 0 1
918 1565 0 1
1565 918 0 1
1283 569 0 1
866 2275 0 1
2275 866 0 1
672 538 0 4
360 825 0 2
1446 2128 0 1
2128 1446 0 1
2113 2113 0 2
1550 2228 0 2
2228 1550 0 2
970 2437 0 2
2528 1830 0 1
1830 2528 0 1
2251 1246 0 1
385 1809 0 1
2437 970 0 2
2147 2549 0 1
437 899 0 1
899 437 0 1
2549 2147 0 1
408 1932 0 1
1809 385 0 1
385 2259 0 1
2259 385 0 1
752 1558 0 1
542 1104 0 1
1586 1394 0 1
1394 1586 0 1
1241 1557 0 1
1932 816 0 1
533 872 0 1
872 533 0 1
2554 1086 0 1
360 2180 0 30
1558 2628 0 1
2628 1558 0 1
2180 360 0 30
816 1932 0 1
1086 2554 0 1
1558 752 0 1
948 538 0 2
1104 542 0 1
538 948 0 2
1975 2635 0 1
1722 542 0 1
2062 1426 0 2
1426 2062 0 2
1249 859 0 1
1412 81 0 1
1557 1011 0 1
1363 2613 0 1
542 1722 0 1
2193 573 0 2
573 2193 0 2
1215 2251 0 1
504 1424 0 2
1424 504 0 2
1341 823 0 1
1011 1557 0 1
2613 1363 0 1
343 405 0 2
2256 1147 0 1
2635 1975 0 1
405 343 0 2
2554 218 0 2
218 2554 0 2
2565 2565 0 2
1260 1679 0 2
758 1322 0 1
1322 758 0 1
1679 1260 0 2
859 1249 0 1
360 68 0 1
1147 2256 0 1
2623 363 0 1
363 2623 0 1
68 360 0 1
1932 408 0 1
823 1341 0 1
360 1468 0 13
1557 1241 0 1
1657 1657 0 2
138 707 0 1
707 138 0 1
2095 2062 0 1
211 647 0 1
647 211 0 1
2062 2095 0 1
2237 360 0 3
1339 1098 0 2
1912 1159 0 1
1159 1912 0 1
1424 1705 0 1
1705 1424 0 1
360 2237 0 3
1098 1339 0 2
2420 2062 0 1
2062 2420 0 1
1520 1520 0 4
1424 2448 0 1
1234 1904 0 1
2375 1092 0 1
2516 2330 0 1
1904 1234 0 1
347 664 0 1
664 347 0 1
842 842 0 2
1124 823 0 1
262 1086 0 66
1086 262 0 66
2330 2516 0 1
823 1124 0 1
2104 1523 0 1
1523 2104 0 1
360 187 0 2
1468 360 0 13
187 360 0 2
1557 2508 0 1
1902 1424 0 1
2125 623 0 1
2310 2083 0 1
538 2301 0 1
2301 538 0 1
2083 2310 0 1
623 2125 0 1
2125 340 0 2
1442 758 0 1
758 1442 0 1
17 356 0 1
356 17 0 1
2448 2448 0 2
784 1001 0 1
1001 784 0 1
1424 1902 0 1
1550 1507 0 8
1507 1550 0 8
641 2329 0 1
2329 641 0 1
2508 1557 0 1
2401 1330 0 3
392 538 0 1
218 828 0 1
828 218 0 1
538 392 0 1
1246 2251 0 1
2573 1758 0 1
1758 2573 0 1
2017 2080 0 1
424 424 0 4
2080 2017 0 1
340 2125 0 2
1330 2401 0 3
2251 1215 0 1
2125 1227 0 1
1825 360 0 1
1278 631 0 1
1283 516 0 2
516 1283 0 2
1224 42 0 6
528 1514 0 1
2224 1204 0 1
2230 2414 0 1
1204 2224 0 1
1033 538 0 2
1391 1418 0 1
1418 1391 0 1
42 1224 0 6
990 1773 0 1
1773 990 0 1
538 1033 0 2
2414 2230 0 1
2035 1570 0 5
1570 2035 0 5
2279 851 0 1
1024 360 0 1
851 2279 0 1
522 2109 0 2
2109 522 0 2
631 1278 0 1
518 1894 0 1
691 998 0 1
1570 2125 0 2
2125 1570 0 2
1894 518 0 1
2554 870 0 1
580 2193 0 1
2193 580 0 1
870 2554 0 1
2488 2488 0 4
1251 641 0 1
1514 528 0 1
991 236 0 1
1538 810 0 1
2102 2618 0 1
1374 1766 0 1
1766 1374 0 1
414 2554 0 1
2554 414 0 1
810 1538 0 1
1339 1611 0 1
914 2414 0 1
2414 914 0 1
440 2401 0 1
2640 748 0 1
2131 263 0 1
2608 334 0 1
1611 1339 0 1
1456 648 0 3
648 1456 0 3
2618 2102 0 1
236 991 0 1
245 1124 0 1
2645 360 0 8
360 2645 0 8
196 2102 0 1
2102 196 0 1
2658 2658 0 6
1038 1340 0 1
1340 1038 0 1
1794 360 0 3
360 1794 0 3
1634 1139 0 2
1139 1634 0 2
649 1515 0 1
1515 649 0 1
1124 245 0 1
964 2280 0 1
641 1251 0 1
360 1024 0 1
360 366 0 1
2355 2438 0 1
2438 2355 0 1
1484 188 0 1
345 2644 0 1
440 360 0 1
366 360 0 1
360 440 0 1
1098 208 0 1
1635 360 0 17
1500 2 0 1
2 1500 0 1
360 1635 0 17
2320 538 0 1
208 1098 0 1
1407 2538 0 2
2538 1407 0 2
188 1484 0 1
81 1412 0 1
1774 711 0 1
920 928 0 1
928 920 0 1
711 1774 0 1
1227 2125 0 1
1580 536 0 1
536 1580 0 1
818 1361 0 2
1361 818 0 2
2342 528 0 1
528 2342 0 1
360 1825 0 1
2373 402 0 3
402 2373 0 3
538 2320 0 1
2523 2062 0 1
2062 2523 0 1
702 360 0 1
66 119 0 1
2515 360 0 2
360 1328 0 58
1328 360 0 58
1715 538 0 1
538 1715 0 1
998 691 0 1
719 1903 0 1
360 2075 0 1
1903 719 0 1
1130 183 0 1
2075 360 0 1
183 1130 0 1
2280 964 0 1
306 306 0 2
152 1623 0 1
2448 1424 0 1
119 66 0 1
2028 1026 0 2
360 702 0 1
1337 2622 0 1
2644 345 0 1
2622 1337 0 1
1425 1425 0 2
1805 1089 0 1
1089 1805 0 1
2311 750 0 1
215 2623 0 1
2623 215 0 1
750 2311 0 1
2200 129 0 1
129 2200 0 1
360 2515 0 2
1623 152 0 1
1026 2028 0 2
1092 2375 0 1
899 1462 0 2
1550 1115 0 6
2641 538 0 4
2517 2554 0 1
2554 2517 0 1
538 2641 0 4
2515 2547 0 2
2547 2515 0 2
1864 538 0 1
208 2352 0 3
866 1602 0 1
1259 909 0 1
909 1259 0 1
1602 866 0 1
1550 573 0 3
573 1550 0 3
2352 208 0 3
2554 188 0 2
188 2554 0 2
2593 2293 0 1
615 157 0 1
538 1864 0 1
2251 1570 0 1
1513 1415 0 2
1415 1513 0 2
1570 2251 0 1
538 2607 0 1
1470 1804 0 1
1804 1470 0 1
2607 538 0 1
2293 2593 0 1
2535 580 0 2
580 2535 0 2
485 1115 0 2
1115 485 0 2
2640 1456 0 1
