118	E0_118	0
119	E0_119	0
120	E0_120	0
121	E0_121	0
122	E0_122	0
123	E0_123	0
124	E0_124	0
125	E0_125	0
126	E0_126	0
127	E0_127	0
128	E0_128	0
129	E0_129	0
130	E0_130	0
131	E0_131	0
132	E0_132	0
133	E0_133	0
134	E0_134	0
135	E0_135	0
136	E0_136	0
137	E0_137	0
138	E0_138	0
139	E0_139	0
140	E0_140	0
141	E0_141	0
142	E0_142	0
143	E0_143	0
144	E0_144	0
145	E0_145	0
146	E0_146	0
147	E0_147	0
148	E0_148	0
149	E0_149	0
150	E0_150	0
151	E0_151	0
152	E0_152	0
153	E0_153	0
154	E0_154	0
155	E0_155	0
156	E0_156	0
157	E0_157	0
158	E0_158	0
159	E0_159	0
160	E0_160	0
161	E0_161	0
162	E0_162	0
163	E0_163	0
164	E0_164	0
165	E0_165	0
166	E0_166	0
167	E0_167	0
168	E0_168	0
169	E0_169	0
170	E0_170	0
171	E0_171	0
172	E0_172	0
173	E0_173	0
174	E0_174	0
175	E0_175	0
176	E0_176	0
177	E0_177	0
178	E0_178	0
179	E0_179	0
180	E0_180	0
181	E0_181	0
182	E0_182	0
183	E0_183	0
184	E0_184	0
185	E0_185	0
186	E0_186	0
187	E0_187	0
188	E0_188	0
189	E0_189	0
190	E0_190	0
191	E0_191	0
192	E0_192	0
193	E0_193	0
194	E0_194	0
195	E0_195	0
196	E0_196	0
197	E0_197	0
198	E0_198	0
199	E0_199	0
200	E1_0	1
201	E1_1	1
202	E1_2	1
203	E1_3	1
204	E1_4	1
205	E1_5	1
206	E1_6	1
207	E1_7	1
208	E1_8	1
209	E1_9	1
210	E1_10	1
211	E1_11	1
212	E1_12	1
213	E1_13	1
214	E1_14	1
215	E1_15	1
216	E1_16	1
217	E1_17	1
218	E1_18	1
219	E1_19	1
220	E1_20	1
221	E1_21	1
222	E1_22	1
223	E1_23	1
224	E1_24	1
225	E1_25	1
226	E1_26	1
227	E1_27	1
228	E1_28	1
229	E1_29	1
230	E1_30	1
231	E1_31	1
232	E1_32	1
233	E1_33	1
234	E1_34	1
235	E1_35	1
236	E1_36	1
237	E1_37	1
238	E1_38	1
239	E1_39	1
240	E1_40	1
241	E1_41	1
242	E1_42	1
243	E1_43	1
244	E1_44	1
245	E1_45	1
246	E1_46	1
247	E1_47	1
248	E1_48	1
249	E1_49	1
250	E1_50	1
251	E1_51	1
252	E1_52	1
253	E1_53	1
254	E1_54	1
255	E1_55	1
256	E1_56	1
257	E1_57	1
258	E1_58	1
259	E1_59	1
260	E1_60	1
261	E1_61	1
262	E1_62	1
263	E1_63	1
264	E1_64	1
265	E1_65	1
266	E1_66	1
267	E1_67	1
268	E1_68	1
269	E1_69	1
270	E1_70	1
271	E1_71	1
272	E1_72	1
273	E1_73	1
274	E1_74	1
275	E1_75	1
276	E1_76	1
277	E1_77	1
278	E1_78	1
279	E1_79	1
280	E1_80	1
281	E1_81	1
282	E1_82	1
283	E1_83	1
284	E1_84	1
285	E1_85	1
286	E1_86	1
287	E1_87	1
288	E1_88	1
289	E1_89	1
290	E1_90	1
291	E1_91	1
292	E1_92	1
293	E1_93	1
294	E1_94	1
295	E1_95	1
296	E1_96	1
297	E1_97	1
298	E1_98	1
299	E1_99	1
300	E1_100	1
301	E1_101	1
302	E1_102	1
303	E1_103	1
304	E1_104	1
305	E1_105	1
306	E1_106	1
307	E1_107	1
308	E1_108	1
309	E1_109	1
310	E1_110	1
311	E1_111	1
312	E1_112	1
313	E1_113	1
314	E1_114	1
315	E1_115	1
316	E1_116	1
317	E1_117	1
318	E1_118	1
319	E1_119	1
320	E1_120	1
321	E1_121	1
322	E1_122	1
323	E1_123	1
324	E1_124	1
325	E1_125	1
326	E1_126	1
327	E1_127	1
328	E1_128	1
329	E1_129	1
330	E1_130	1
331	E1_131	1
332	E1_132	1
333	E1_133	1
334	E1_134	1
335	E1_135	1
336	E1_136	1
337	E1_137	1
338	E1_138	1
339	E1_139	1
340	E1_140	1
341	E1_141	1
342	E1_142	1
343	E1_143	1
344	E1_144	1
345	E1_145	1
346	E1_146	1
347	E1_147	1
348	E1_148	1
349	E1_149	1
350	E1_150	1
351	E1_151	1
352	E1_152	1
353	E1_153	1
354	E1_154	1
355	E1_155	1
356	E1_156	1
357	E1_157	1
358	E1_158	1
359	E1_159	1
360	E1_160	1
361	E1_161	1
362	E1_162	1
363	E1_163	1
364	E1_164	1
365	E1_165	1
366	E1_166	1
367	E1_167	1
368	E1_168	1
369	E1_169	1
370	E1_170	1
371	E1_171	1
372	E1_172	1
373	E1_173	1
374	E1_174	1
375	E1_175	1
376	E1_176	1
377	E1_177	1
378	E1_178	1
379	E1_179	1
380	E1_180	1
381	E1_181	1
382	E1_182	1
383	E1_183	1
384	E1_184	1
385	E1_185	1
386	E1_186	1
387	E1_187	1
388	E1_188	1
389	E1_189	1
390	E1_190	1
391	E1_191	1
392	E1_192	1
393	E1_193	1
394	E1_194	1
395	E1_195	1
396	E1_196	1
397	E1_197	1
398	E1_198	1
399	E1_199	1
400	E1_200	1
401	E1_201	1
402	E1_202	1
403	E1_203	1
404	E1_204	1
405	E1_205	1
406	E1_206	1
407	E1_207	1
408	E1_208	1
409	E1_209	1
410	E1_210	1
411	E1_211	1
412	E1_212	1
413	E1_213	1
414	E1_214	1
415	E1_215	1
416	E1_216	1
417	E1_217	1
418	E1_218	1
419	E1_219	1
420	E1_220	1
421	E1_221	1
422	E1_222	1
423	E1_223	1
424	E1_224	1
425	E1_225	1
426	E1_226	1
427	E1_227	1
428	E1_228	1
429	E1_229	1
430	E1_230	1
431	E1_231	1
432	E1_232	1
433	E1_233	1
434	E1_234	1
435	E1_235	1
436	E1_236	1
437	E1_237	1
438	E1_238	1
439	E1_239	1
440	E1_240	1
441	E1_241	1
442	E1_242	1
443	E1_243	1
444	E1_244	1
445	E1_245	1
446	E1_246	1
447	E1_247	1
448	E1_248	1
449	E1_249	1
450	E1_250	1
451	E1_251	1
452	E1_252	1
453	E1_253	1
454	E1_254	1
455	E1_255	1
456	E1_256	1
457	E1_257	1
458	E1_258	1
459	E1_259	1
460	E1_260	1
461	E1_261	1
462	E1_262	1
463	E1_263	1
464	E1_264	1
465	E1_265	1
466	E1_266	1
467	E1_267	1
468	E1_268	1
469	E1_269	1
470	E1_270	1
471	E1_271	1
472	E1_272	1
473	E1_273	1
474	E1_274	1
475	E1_275	1
476	E1_276	1
477	E1_277	1
478	E1_278	1
479	E1_279	1
480	E1_280	1
481	E1_281	1
482	E1_282	1
483	E1_283	1
484	E1_284	1
485	E1_285	1
486	E1_286	1
487	E1_287	1
488	E1_288	1
489	E1_289	1
490	E1_290	1
491	E1_291	1
492	E1_292	1
493	E1_293	1
494	E1_294	1
495	E1_295	1
496	E1_296	1
497	E1_297	1
498	E1_298	1
499	E1_299	1
500	E1_300	1
501	E1_301	1
502	E1_302	1
503	E1_303	1
504	E1_304	1
505	E1_305	1
506	E1_306	1
507	E1_307	1
508	E1_308	1
509	E1_309	1
510	E1_310	1
511	E1_311	1
512	E1_312	1
513	E1_313	1
514	E1_314	1
515	E1_315	1
516	E1_316	1
517	E1_317	1
518	E1_318	1
519	E1_319	1
520	E1_320	1
521	E1_321	1
522	E1_322	1
523	E1_323	1
524	E1_324	1
525	E1_325	1
526	E1_326	1
527	E1_327	1
528	E1_328	1
529	E1_329	1
530	E1_330	1
531	E1_331	1
532	E1_332	1
533	E1_333	1
534	E1_334	1
535	E1_335	1
536	E1_336	1
537	E1_337	1
538	E1_338	1
539	E1_339	1
540	E1_340	1
541	E1_341	1
542	E1_342	1
543	E1_343	1
544	E1_344	1
545	E1_345	1
546	E1_346	1
547	E1_347	1
548	E1_348	1
549	E1_349	1
550	E1_350	1
551	E1_351	1
552	E1_352	1
553	E1_353	1
554	E1_354	1
555	E1_355	1
556	E1_356	1
557	E1_357	1
558	E1_358	1
559	E1_359	1
560	E1_360	1
561	E1_361	1
562	E1_362	1
563	E1_363	1
564	E1_364	1
565	E1_365	1
566	E1_366	1
567	E1_367	1
568	E1_368	1
569	E1_369	1
570	E1_370	1
571	E1_371	1
572	E1_372	1
573	E1_373	1
574	E1_374	1
575	E1_375	1
576	E1_376	1
577	E1_377	1
578	E1_378	1
579	E1_379	1
580	E1_380	1
581	E1_381	1
582	E1_382	1
583	E1_383	1
584	E1_384	1
585	E1_385	1
586	E1_386	1
587	E1_387	1
588	E1_388	1
589	E1_389	1
590	E1_390	1
591	E1_391	1
592	E1_392	1
593	E1_393	1
594	E1_394	1
595	E1_395	1
596	E1_396	1
597	E1_397	1
598	E1_398	1
599	E1_399	1
600	E2_0	2
601	E2_1	2
602	E2_2	2
603	E2_3	2
604	E2_4	2
605	E2_5	2
606	E2_6	2
607	E2_7	2
608	E2_8	2
609	E2_9	2
610	E2_10	2
611	E2_11	2
612	E2_12	2
613	E2_13	2
614	E2_14	2
615	E2_15	2
616	E2_16	2
617	E2_17	2
618	E2_18	2
619	E2_19	2
620	E2_20	2
621	E2_21	2
622	E2_22	2
623	E2_23	2
624	E2_24	2
625	E2_25	2
626	E2_26	2
627	E2_27	2
628	E2_28	2
629	E2_29	2
630	E2_30	2
631	E2_31	2
632	E2_32	2
633	E2_33	2
634	E2_34	2
635	E2_35	2
636	E2_36	2
637	E2_37	2
638	E2_38	2
639	E2_39	2
640	E2_40	2
641	E2_41	2
642	E2_42	2
643	E2_43	2
644	E2_44	2
645	E2_45	2
646	E2_46	2
647	E2_47	2
648	E2_48	2
649	E2_49	2
650	E2_50	2
651	E2_51	2
652	E2_52	2
653	E2_53	2
654	E2_54	2
655	E2_55	2
656	E2_56	2
657	E2_57	2
658	E2_58	2
659	E2_59	2
660	E2_60	2
661	E2_61	2
662	E2_62	2
663	E2_63	2
664	E2_64	2
665	E2_65	2
666	E2_66	2
667	E2_67	2
668	E2_68	2
669	E2_69	2
670	E2_70	2
671	E2_71	2
672	E2_72	2
673	E2_73	2
674	E2_74	2
675	E2_75	2
676	E2_76	2
677	E2_77	2
678	E2_78	2
679	E2_79	2
680	E2_80	2
681	E2_81	2
682	E2_82	2
683	E2_83	2
684	E2_84	2
685	E2_85	2
686	E2_86	2
687	E2_87	2
688	E2_88	2
689	E2_89	2
690	E2_90	2
691	E2_91	2
692	E2_92	2
693	E2_93	2
694	E2_94	2
695	E2_95	2
696	E2_96	2
697	E2_97	2
698	E2_98	2
699	E2_99	2
700	E2_100	2
701	E2_101	2
702	E2_102	2
703	E2_103	2
704	E2_104	2
705	E2_105	2
706	E2_106	2
707	E2_107	2
708	E2_108	2
709	E2_109	2
710	E2_110	2
711	E2_111	2
712	E2_112	2
713	E2_113	2
714	E2_114	2
715	E2_115	2
716	E2_116	2
717	E2_117	2
718	E2_118	2
719	E2_119	2
720	E2_120	2
721	E2_121	2
722	E2_122	2
723	E2_123	2
724	E2_124	2
725	E2_125	2
726	E2_126	2
727	E2_127	2
728	E2_128	2
729	E2_129	2
730	E2_130	2
731	E2_131	2
732	E2_132	2
733	E2_133	2
734	E2_134	2
735	E2_135	2
736	E2_136	2
737	E2_137	2
738	E2_138	2
739	E2_139	2
740	E2_140	2
741	E2_141	2
742	E2_142	2
743	E2_143	2
744	E2_144	2
745	E2_145	2
746	E2_146	2
747	E2_147	2
748	E2_148	2
749	E2_149	2
750	E2_150	2
751	E2_151	2
752	E2_152	2
753	E2_153	2
754	E2_154	2
755	E2_155	2
756	E2_156	2
757	E2_157	2
758	E2_158	2
759	E2_159	2
760	E2_160	2
761	E2_161	2
762	E2_162	2
763	E2_163	2
764	E2_164	2
765	E2_165	2
766	E2_166	2
767	E2_167	2
768	E2_168	2
769	E2_169	2
770	E2_170	2
771	E2_171	2
772	E2_172	2
773	E2_173	2
774	E2_174	2
775	E2_175	2
776	E2_176	2
777	E2_177	2
778	E2_178	2
779	E2_179	2
780	E2_180	2
781	E2_181	2
782	E2_182	2
783	E2_183	2
784	E2_184	2
785	E2_185	2
786	E2_186	2
787	E2_187	2
788	E2_188	2
789	E2_189	2
790	E2_190	2
791	E2_191	2
792	E2_192	2
793	E2_193	2
794	E2_194	2
795	E2_195	2
796	E2_196	2
797	E2_197	2
798	E2_198	2
799	E2_199	2
800	E2_200	2
801	E2_201	2
802	E2_202	2
803	E2_203	2
804	E2_204	2
805	E2_205	2
806	E2_206	2
807	E2_207	2
808	E2_208	2
809	E2_209	2
810	E2_210	2
811	E2_211	2
812	E2_212	2
813	E2_213	2
814	E2_214	2
815	E2_215	2
816	E2_216	2
817	E2_217	2
818	E2_218	2
819	E2_219	2
820	E2_220	2
821	E2_221	2
822	E2_222	2
823	E2_223	2
824	E2_224	2
825	E2_225	2
826	E2_226	2
827	E2_227	2
828	E2_228	2
829	E2_229	2
830	E2_230	2
831	E2_231	2
832	E2_232	2
833	E2_233	2
834	E2_234	2
835	E2_235	2
836	E2_236	2
837	E2_237	2
838	E2_238	2
839	E2_239	2
840	E2_240	2
841	E2_241	2
842	E2_242	2
843	E2_243	2
844	E2_244	2
845	E2_245	2
846	E2_246	2
847	E2_247	2
848	E2_248	2
849	E2_249	2
850	E2_250	2
851	E2_251	2
852	E2_252	2
853	E2_253	2
854	E2_254	2
855	E2_255	2
856	E2_256	2
857	E2_257	2
858	E2_258	2
859	E2_259	2
860	E2_260	2
861	E2_261	2
862	E2_262	2
863	E2_263	2
864	E2_264	2
865	E2_265	2
866	E2_266	2
867	E2_267	2
868	E2_268	2
869	E2_269	2
870	E2_270	2
871	E2_271	2
872	E2_272	2
873	E2_273	2
874	E2_274	2
875	E2_275	2
876	E2_276	2
877	E2_277	2
878	E2_278	2
879	E2_279	2
880	E2_280	2
881	E2_281	2
882	E2_282	2
883	E2_283	2
884	E2_284	2
885	E2_285	2
886	E2_286	2
887	E2_287	2
888	E2_288	2
889	E2_289	2
890	E2_290	2
891	E2_291	2
892	E2_292	2
893	E2_293	2
894	E2_294	2
895	E2_295	2
896	E2_296	2
897	E2_297	2
898	E2_298	2
899	E2_299	2
900	E2_300	2
901	E2_301	2
902	E2_302	2
903	E2_303	2
904	E2_304	2
905	E2_305	2
906	E2_306	2
907	E2_307	2
908	E2_308	2
909	E2_309	2
910	E2_310	2
911	E2_311	2
912	E2_312	2
913	E2_313	2
914	E2_314	2
915	E2_315	2
916	E2_316	2
917	E2_317	2
918	E2_318	2
919	E2_319	2
920	E2_320	2
921	E2_321	2
922	E2_322	2
923	E2_323	2
924	E2_324	2
925	E2_325	2
926	E2_326	2
927	E2_327	2
928	E2_328	2
929	E2_329	2
930	E2_330	2
931	E2_331	2
932	E2_332	2
933	E2_333	2
934	E2_334	2
935	E2_335	2
936	E2_336	2
937	E2_337	2
938	E2_338	2
939	E2_339	2
940	E2_340	2
941	E2_341	2
942	E2_342	2
943	E2_343	2
944	E2_344	2
945	E2_345	2
946	E2_346	2
947	E2_347	2
948	E2_348	2
949	E2_349	2
950	E2_350	2
951	E2_351	2
952	E2_352	2
953	E2_353	2
954	E2_354	2
955	E2_355	2
956	E2_356	2
957	E2_357	2
958	E2_358	2
959	E2_359	2
960	E2_360	2
961	E2_361	2
962	E2_362	2
963	E2_363	2
964	E2_364	2
965	E2_365	2
966	E2_366	2
967	E2_367	2
968	E2_368	2
969	E2_369	2
970	E2_370	2
971	E2_371	2
972	E2_372	2
973	E2_373	2
974	E2_374	2
975	E2_375	2
976	E2_376	2
977	E2_377	2
978	E2_378	2
979	E2_379	2
980	E2_380	2
981	E2_381	2
982	E2_382	2
983	E2_383	2
984	E2_384	2
985	E2_385	2
986	E2_386	2
987	E2_387	2
988	E2_388	2
989	E2_389	2
990	E2_390	2
991	E2_391	2
992	E2_392	2
993	E2_393	2
994	E2_394	2
995	E2_395	2
996	E2_396	2
997	E2_397	2
998	E2_398	2
999	E2_399	2
