1700	0	2035	0	0
1399	0	1734	0	0
1734	0	1399	0	0
551	0	538	0	0
2035	0	1700	0	0
524	0	653	0	0
653	0	524	0	0
1739	0	1739	0	0
877	0	1611	0	0
2062	0	2168	0	0
2349	0	2062	0	0
2062	0	2349	0	0
524	0	871	0	0
360	0	2360	0	0
2360	0	360	0	0
2528	0	2228	0	0
455	0	1887	0	0
2228	0	2528	0	0
2320	0	360	0	0
519	0	417	0	0
538	0	1426	0	0
16	0	13	0	0
1341	0	1415	0	0
1415	0	1341	0	0
13	0	16	0	0
2659	0	2640	0	0
538	0	551	0	0
951	0	1766	0	0
1766	0	951	0	0
127	0	951	0	0
47	0	849	0	0
849	0	47	0	0
951	0	127	0	0
360	0	2320	0	0
1611	0	877	0	0
2640	0	894	0	0
894	0	2640	0	0
1333	0	2610	0	0
328	0	1424	0	0
2621	0	309	0	0
859	0	599	0	0
599	0	859	0	0
380	0	2517	0	0
2517	0	380	0	0
711	0	1908	0	0
1908	0	711	0	0
2623	0	551	0	0
551	0	2623	0	0
188	0	847	0	0
847	0	188	0	0
538	0	454	0	0
454	0	538	0	0
309	0	2621	0	0
1424	0	328	0	0
1804	0	2508	0	0
2508	0	1804	0	0
1374	0	1609	0	0
1609	0	1374	0	0
2343	0	2228	0	0
2228	0	2343	0	0
2062	0	706	0	0
706	0	2062	0	0
2248	0	599	0	0
1393	0	696	0	0
696	0	1393	0	0
188	0	188	0	0
360	0	1191	0	0
1191	0	360	0	0
599	0	2248	0	0
328	0	1526	0	0
1526	0	328	0	0
748	0	265	0	0
229	0	418	0	0
1356	0	308	0	0
265	0	748	0	0
843	0	1758	0	0
1341	0	360	0	0
360	0	1341	0	0
1758	0	843	0	0
634	0	1484	0	0
1484	0	634	0	0
2315	0	360	0	0
1697	0	188	0	0
1973	0	218	0	0
2349	0	2563	0	0
1654	0	306	0	0
2045	0	1484	0	0
218	0	1973	0	0
781	0	2608	0	0
188	0	1697	0	0
360	0	2315	0	0
914	0	1755	0	0
2563	0	2349	0	0
1340	0	59	0	0
59	0	1340	0	0
2550	0	360	0	0
615	0	1022	0	0
1022	0	615	0	0
360	0	2550	0	0
446	0	2640	0	0
2640	0	446	0	0
538	0	336	0	0
360	0	34	0	0
34	0	360	0	0
336	0	538	0	0
1679	0	875	0	0
1755	0	914	0	0
875	0	1679	0	0
308	0	1356	0	0
418	0	229	0	0
568	0	188	0	0
1157	0	1157	0	0
2102	0	1561	0	0
1424	0	1746	0	0
859	0	188	0	0
188	0	859	0	0
440	0	1766	0	0
306	0	2645	0	0
1561	0	2102	0	0
743	0	902	0	0
1230	0	1230	0	0
902	0	743	0	0
360	0	1039	0	0
1766	0	440	0	0
1045	0	1045	0	0
247	0	1424	0	0
1039	0	360	0	0
1124	0	861	0	0
2658	0	637	0	0
637	0	2658	0	0
945	0	1322	0	0
2228	0	808	0	0
1246	0	2125	0	0
2228	0	459	0	0
459	0	2228	0	0
2645	0	306	0	0
1576	0	218	0	0
218	0	1576	0	0
861	0	1124	0	0
651	0	691	0	0
691	0	651	0	0
2125	0	1246	0	0
1746	0	1424	0	0
2135	0	213	0	0
213	0	2135	0	0
1146	0	1146	0	0
936	0	936	0	0
1424	0	247	0	0
2332	0	758	0	0
981	0	1034	0	0
1257	0	1424	0	0
1424	0	1257	0	0
1014	0	2185	0	0
2062	0	1410	0	0
1410	0	2062	0	0
2207	0	360	0	0
2185	0	1014	0	0
360	0	2207	0	0
132	0	847	0	0
847	0	132	0	0
2517	0	2259	0	0
2259	0	2517	0	0
1192	0	1192	0	0
188	0	568	0	0
1034	0	981	0	0
2608	0	781	0	0
758	0	2332	0	0
2535	0	2535	0	0
758	0	2227	0	0
2062	0	2360	0	0
2360	0	2062	0	0
528	0	718	0	0
718	0	528	0	0
2488	0	188	0	0
188	0	2488	0	0
2227	0	758	0	0
1088	0	1268	0	0
1644	0	1957	0	0
1268	0	1088	0	0
1957	0	1644	0	0
1343	0	360	0	0
800	0	1424	0	0
360	0	1343	0	0
1424	0	800	0	0
1068	0	672	0	0
204	0	2335	0	0
1484	0	2045	0	0
1833	0	1304	0	0
1304	0	1833	0	0
1040	0	2658	0	0
253	0	1488	0	0
743	0	1756	0	0
1756	0	743	0	0
2658	0	1040	0	0
68	0	253	0	0
253	0	68	0	0
1341	0	1311	0	0
1311	0	1341	0	0
1063	0	2218	0	0
1769	0	2658	0	0
1109	0	360	0	0
386	0	386	0	0
1488	0	253	0	0
360	0	949	0	0
949	0	360	0	0
1550	0	213	0	0
2611	0	2644	0	0
2644	0	2611	0	0
1809	0	2538	0	0
2592	0	1218	0	0
1073	0	1257	0	0
1257	0	1073	0	0
2062	0	2051	0	0
2051	0	2062	0	0
1218	0	2592	0	0
1931	0	542	0	0
779	0	1278	0	0
691	0	179	0	0
179	0	691	0	0
1278	0	779	0	0
360	0	1109	0	0
213	0	1550	0	0
1132	0	2554	0	0
2554	0	1132	0	0
360	0	662	0	0
458	0	2257	0	0
982	0	2337	0	0
1310	0	1737	0	0
1737	0	1310	0	0
2337	0	982	0	0
662	0	360	0	0
1642	0	151	0	0
2257	0	458	0	0
2481	0	1415	0	0
1890	0	360	0	0
360	0	1890	0	0
1415	0	2481	0	0
2610	0	1333	0	0
151	0	1642	0	0
286	0	2062	0	0
2467	0	435	0	0
435	0	2467	0	0
1155	0	538	0	0
542	0	1931	0	0
2218	0	1063	0	0
1188	0	2143	0	0
2143	0	1188	0	0
2658	0	1769	0	0
360	0	1073	0	0
1073	0	360	0	0
2525	0	345	0	0
345	0	2525	0	0
1000	0	1204	0	0
2101	0	2640	0	0
1086	0	1086	0	0
2640	0	2101	0	0
2062	0	286	0	0
538	0	1155	0	0
1204	0	1000	0	0
2538	0	1809	0	0
1756	0	2006	0	0
709	0	2640	0	0
1973	0	2538	0	0
2538	0	1973	0	0
2215	0	74	0	0
2639	0	1231	0	0
1231	0	2639	0	0
2061	0	2061	0	0
1811	0	1672	0	0
74	0	2215	0	0
1596	0	2414	0	0
2414	0	1596	0	0
1259	0	526	0	0
363	0	2062	0	0
2062	0	363	0	0
1672	0	1811	0	0
2640	0	709	0	0
1884	0	74	0	0
74	0	1884	0	0
541	0	2388	0	0
2388	0	541	0	0
810	0	1513	0	0
2335	0	204	0	0
1513	0	810	0	0
1631	0	2649	0	0
2649	0	1631	0	0
1285	0	2033	0	0
2033	0	1285	0	0
174	0	2062	0	0
2524	0	1424	0	0
1424	0	2524	0	0
2062	0	174	0	0
2025	0	2500	0	0
2500	0	2025	0	0
360	0	2524	0	0
2524	0	360	0	0
360	0	1232	0	0
1232	0	360	0	0
538	0	2253	0	0
1704	0	1424	0	0
1424	0	1704	0	0
2253	0	538	0	0
1557	0	2193	0	0
409	0	1310	0	0
2193	0	1557	0	0
1310	0	409	0	0
594	0	2137	0	0
2624	0	2445	0	0
2445	0	2624	0	0
2006	0	1756	0	0
2137	0	594	0	0
724	0	2119	0	0
2119	0	724	0	0
930	0	2441	0	0
306	0	1654	0	0
597	0	1073	0	0
1073	0	597	0	0
526	0	1259	0	0
976	0	976	0	0
1232	0	1679	0	0
2415	0	142	0	0
1679	0	1232	0	0
142	0	2415	0	0
847	0	538	0	0
538	0	847	0	0
1056	0	1550	0	0
1550	0	1056	0	0
859	0	859	0	0
1973	0	2587	0	0
2162	0	1471	0	0
1471	0	2162	0	0
2441	0	930	0	0
2587	0	1973	0	0
1322	0	945	0	0
1582	0	1582	0	0
30	0	2057	0	0
380	0	1315	0	0
385	0	1639	0	0
1639	0	385	0	0
2062	0	345	0	0
345	0	2062	0	0
802	0	1758	0	0
1315	0	380	0	0
2096	0	1557	0	0
574	0	1424	0	0
360	0	1440	0	0
1255	0	2506	0	0
1440	0	360	0	0
421	0	2528	0	0
1912	0	1912	0	0
1424	0	574	0	0
360	0	2573	0	0
2573	0	360	0	0
1758	0	802	0	0
380	0	2259	0	0
1346	0	2573	0	0
2573	0	1346	0	0
1507	0	1027	0	0
2259	0	380	0	0
2332	0	2147	0	0
215	0	215	0	0
2147	0	2332	0	0
360	0	678	0	0
678	0	360	0	0
1424	0	2157	0	0
2157	0	1424	0	0
19	0	562	0	0
562	0	19	0	0
1557	0	2096	0	0
2228	0	711	0	0
1424	0	454	0	0
711	0	2228	0	0
1904	0	1446	0	0
753	0	1424	0	0
1679	0	1007	0	0
1007	0	1679	0	0
1106	0	693	0	0
1894	0	1066	0	0
1066	0	1894	0	0
1424	0	753	0	0
1305	0	1305	0	0
2193	0	1115	0	0
1115	0	500	0	0
78	0	78	0	0
380	0	369	0	0
378	0	1434	0	0
1434	0	378	0	0
1115	0	2193	0	0
359	0	2496	0	0
2496	0	359	0	0
180	0	2279	0	0
1446	0	1904	0	0
2506	0	1255	0	0
1424	0	474	0	0
474	0	1424	0	0
1076	0	538	0	0
610	0	1362	0	0
1362	0	610	0	0
1812	0	779	0	0
779	0	1812	0	0
538	0	1076	0	0
1587	0	561	0	0
561	0	1587	0	0
727	0	360	0	0
360	0	727	0	0
2279	0	180	0	0
2528	0	421	0	0
500	0	1115	0	0
454	0	1424	0	0
2628	0	538	0	0
832	0	1424	0	0
2115	0	2096	0	0
1693	0	360	0	0
189	0	105	0	0
360	0	1693	0	0
105	0	189	0	0
1424	0	832	0	0
1735	0	154	0	0
154	0	1735	0	0
1445	0	799	0	0
2096	0	2115	0	0
1681	0	1681	0	0
1819	0	711	0	0
360	0	2484	0	0
799	0	1445	0	0
1756	0	929	0	0
929	0	1756	0	0
367	0	1367	0	0
2062	0	1558	0	0
178	0	245	0	0
1558	0	2062	0	0
1124	0	1415	0	0
1415	0	1124	0	0
2375	0	969	0	0
242	0	538	0	0
538	0	242	0	0
1367	0	367	0	0
538	0	1232	0	0
1232	0	538	0	0
2647	0	2385	0	0
2385	0	2647	0	0
2640	0	978	0	0
978	0	2640	0	0
2498	0	1424	0	0
538	0	2628	0	0
1424	0	2498	0	0
336	0	336	0	0
758	0	758	0	0
2592	0	2118	0	0
2118	0	2592	0	0
681	0	92	0	0
2553	0	2062	0	0
691	0	2125	0	0
830	0	344	0	0
2526	0	2526	0	0
112	0	369	0	0
2062	0	2553	0	0
1340	0	799	0	0
799	0	1340	0	0
2125	0	691	0	0
1027	0	1507	0	0
369	0	112	0	0
344	0	830	0	0
1651	0	1423	0	0
1423	0	1651	0	0
2062	0	842	0	0
842	0	2062	0	0
711	0	1819	0	0
1679	0	586	0	0
165	0	2247	0	0
586	0	1679	0	0
2503	0	1069	0	0
1069	0	2503	0	0
2247	0	165	0	0
2593	0	965	0	0
965	0	2593	0	0
1679	0	363	0	0
538	0	2080	0	0
363	0	1679	0	0
2080	0	538	0	0
2484	0	360	0	0
369	0	380	0	0
693	0	1106	0	0
2346	0	2346	0	0
2311	0	121	0	0
538	0	2554	0	0
2554	0	538	0	0
626	0	1445	0	0
2516	0	2057	0	0
1507	0	663	0	0
121	0	2311	0	0
663	0	1507	0	0
1017	0	360	0	0
963	0	1805	0	0
1805	0	963	0	0
2414	0	577	0	0
577	0	2414	0	0
1445	0	626	0	0
360	0	1017	0	0
1689	0	914	0	0
914	0	1689	0	0
2552	0	1016	0	0
2486	0	2566	0	0
2566	0	2486	0	0
2471	0	492	0	0
492	0	2471	0	0
1424	0	1016	0	0
573	0	538	0	0
538	0	573	0	0
2543	0	2075	0	0
2075	0	2543	0	0
660	0	1747	0	0
2414	0	2102	0	0
2102	0	2414	0	0
1747	0	660	0	0
2057	0	2516	0	0
1016	0	2552	0	0
2322	0	1758	0	0
1016	0	1424	0	0
183	0	183	0	0
2560	0	914	0	0
6	0	2228	0	0
1556	0	1556	0	0
1367	0	643	0	0
2228	0	6	0	0
78	0	1436	0	0
1424	0	2037	0	0
643	0	1367	0	0
1436	0	78	0	0
782	0	2169	0	0
2037	0	1424	0	0
1424	0	1332	0	0
199	0	847	0	0
847	0	199	0	0
924	0	360	0	0
2169	0	782	0	0
868	0	868	0	0
1332	0	1424	0	0
1274	0	1016	0	0
914	0	2560	0	0
1894	0	1415	0	0
1415	0	1894	0	0
856	0	360	0	0
1819	0	1374	0	0
1374	0	1819	0	0
360	0	856	0	0
2101	0	2101	0	0
1016	0	1274	0	0
691	0	466	0	0
466	0	691	0	0
1491	0	2082	0	0
1424	0	2629	0	0
2629	0	1424	0	0
2082	0	1491	0	0
1758	0	2322	0	0
2133	0	492	0	0
492	0	2133	0	0
1424	0	2504	0	0
553	0	1785	0	0
860	0	2308	0	0
653	0	41	0	0
41	0	653	0	0
2308	0	860	0	0
386	0	211	0	0
1785	0	553	0	0
211	0	386	0	0
1717	0	538	0	0
538	0	1717	0	0
2099	0	2448	0	0
2623	0	1232	0	0
1935	0	1935	0	0
2062	0	2014	0	0
1232	0	2623	0	0
2448	0	2099	0	0
1445	0	1445	0	0
1922	0	175	0	0
914	0	2309	0	0
2309	0	914	0	0
1191	0	2640	0	0
2640	0	1191	0	0
538	0	63	0	0
63	0	538	0	0
1124	0	1704	0	0
1704	0	1124	0	0
175	0	1922	0	0
538	0	873	0	0
873	0	538	0	0
2062	0	1720	0	0
1720	0	2062	0	0
1720	0	1952	0	0
1952	0	1720	0	0
2014	0	2062	0	0
2035	0	1947	0	0
1947	0	2035	0	0
2134	0	541	0	0
164	0	1328	0	0
1080	0	1679	0	0
369	0	1622	0	0
1679	0	1080	0	0
1622	0	369	0	0
2172	0	2640	0	0
2550	0	1679	0	0
1679	0	2550	0	0
2640	0	2172	0	0
1286	0	1445	0	0
2228	0	1543	0	0
2310	0	2334	0	0
2096	0	1446	0	0
1446	0	2096	0	0
2504	0	1424	0	0
507	0	2414	0	0
245	0	178	0	0
1328	0	164	0	0
1589	0	1589	0	0
914	0	1046	0	0
1046	0	914	0	0
914	0	914	0	0
1426	0	673	0	0
286	0	2188	0	0
673	0	1426	0	0
541	0	2134	0	0
360	0	1225	0	0
2188	0	286	0	0
1086	0	263	0	0
360	0	2475	0	0
2475	0	360	0	0
1225	0	360	0	0
263	0	1086	0	0
1445	0	1286	0	0
2414	0	507	0	0
969	0	2375	0	0
2481	0	641	0	0
641	0	2481	0	0
1553	0	360	0	0
360	0	1553	0	0
188	0	2400	0	0
2400	0	188	0	0
360	0	2370	0	0
2370	0	360	0	0
2057	0	2101	0	0
2101	0	2057	0	0
2348	0	1003	0	0
640	0	862	0	0
67	0	478	0	0
478	0	67	0	0
862	0	640	0	0
1758	0	1758	0	0
1291	0	2308	0	0
2308	0	1291	0	0
2412	0	538	0	0
538	0	2412	0	0
566	0	2228	0	0
1758	0	956	0	0
2228	0	566	0	0
263	0	263	0	0
2062	0	2185	0	0
2185	0	2062	0	0
2554	0	440	0	0
211	0	1470	0	0
1470	0	211	0	0
223	0	710	0	0
1157	0	2298	0	0
2298	0	1157	0	0
1007	0	1083	0	0
1083	0	1007	0	0
1774	0	1774	0	0
2193	0	2084	0	0
710	0	223	0	0
2084	0	2193	0	0
2186	0	360	0	0
1399	0	914	0	0
157	0	360	0	0
360	0	157	0	0
1124	0	1513	0	0
847	0	2401	0	0
2401	0	847	0	0
914	0	1399	0	0
1513	0	1124	0	0
1224	0	2061	0	0
2061	0	1224	0	0
360	0	117	0	0
218	0	1652	0	0
1652	0	218	0	0
892	0	1093	0	0
1725	0	2257	0	0
1367	0	4	0	0
81	0	42	0	0
4	0	1367	0	0
488	0	542	0	0
542	0	488	0	0
1003	0	2348	0	0
1487	0	1726	0	0
1726	0	1487	0	0
2499	0	1424	0	0
1424	0	2499	0	0
870	0	763	0	0
763	0	870	0	0
440	0	2554	0	0
183	0	877	0	0
877	0	183	0	0
1720	0	2644	0	0
2644	0	1720	0	0
956	0	1758	0	0
360	0	2186	0	0
1278	0	360	0	0
360	0	1278	0	0
2368	0	1016	0	0
573	0	218	0	0
1337	0	2448	0	0
691	0	1322	0	0
2448	0	1337	0	0
1322	0	691	0	0
1912	0	2082	0	0
1642	0	1978	0	0
2082	0	1912	0	0
1043	0	696	0	0
696	0	1938	0	0
1938	0	696	0	0
929	0	1367	0	0
500	0	35	0	0
35	0	500	0	0
696	0	1043	0	0
1978	0	1642	0	0
218	0	573	0	0
360	0	156	0	0
1436	0	1391	0	0
1391	0	1436	0	0
513	0	1758	0	0
1758	0	513	0	0
2639	0	726	0	0
889	0	2588	0	0
1679	0	1163	0	0
1163	0	1679	0	0
156	0	360	0	0
363	0	449	0	0
449	0	363	0	0
538	0	802	0	0
802	0	538	0	0
2588	0	889	0	0
726	0	2639	0	0
2611	0	2062	0	0
1367	0	929	0	0
2062	0	2611	0	0
439	0	350	0	0
1010	0	599	0	0
2046	0	2101	0	0
2101	0	2046	0	0
1102	0	165	0	0
350	0	360	0	0
165	0	1102	0	0
541	0	2217	0	0
2217	0	541	0	0
2453	0	2453	0	0
2653	0	1316	0	0
672	0	810	0	0
810	0	672	0	0
1316	0	2653	0	0
360	0	350	0	0
1016	0	2368	0	0
599	0	1010	0	0
1093	0	892	0	0
2305	0	306	0	0
2062	0	294	0	0
350	0	439	0	0
1415	0	1415	0	0
2645	0	199	0	0
199	0	2645	0	0
2025	0	498	0	0
498	0	2025	0	0
360	0	36	0	0
1014	0	2062	0	0
2062	0	1014	0	0
1086	0	2352	0	0
36	0	360	0	0
2125	0	1086	0	0
1086	0	2125	0	0
294	0	2062	0	0
2352	0	1086	0	0
306	0	2305	0	0
2057	0	30	0	0
117	0	360	0	0
2125	0	2228	0	0
287	0	287	0	0
471	0	1192	0	0
201	0	385	0	0
234	0	1758	0	0
1758	0	234	0	0
385	0	201	0	0
1572	0	1424	0	0
810	0	2101	0	0
1679	0	1679	0	0
360	0	1384	0	0
1384	0	360	0	0
2101	0	360	0	0
360	0	2101	0	0
762	0	538	0	0
538	0	762	0	0
862	0	1731	0	0
2640	0	1633	0	0
1633	0	2640	0	0
944	0	2228	0	0
188	0	2251	0	0
16	0	1069	0	0
2228	0	944	0	0
42	0	81	0	0
1192	0	471	0	0
1220	0	1124	0	0
1124	0	1220	0	0
1424	0	1572	0	0
312	0	92	0	0
1731	0	862	0	0
1654	0	2607	0	0
2607	0	1654	0	0
1188	0	1633	0	0
1633	0	1188	0	0
2101	0	810	0	0
2251	0	188	0	0
2271	0	711	0	0
1266	0	951	0	0
1820	0	360	0	0
547	0	720	0	0
720	0	547	0	0
2434	0	2400	0	0
92	0	681	0	0
1261	0	720	0	0
2400	0	2434	0	0
720	0	1261	0	0
579	0	579	0	0
2125	0	573	0	0
573	0	2125	0	0
2398	0	1805	0	0
1805	0	2398	0	0
2064	0	53	0	0
53	0	2064	0	0
1894	0	2152	0	0
2152	0	1894	0	0
301	0	360	0	0
2086	0	538	0	0
538	0	2086	0	0
893	0	1715	0	0
1715	0	893	0	0
951	0	1266	0	0
884	0	847	0	0
847	0	884	0	0
360	0	1820	0	0
367	0	101	0	0
101	0	367	0	0
269	0	53	0	0
53	0	269	0	0
360	0	301	0	0
35	0	2125	0	0
2125	0	35	0	0
711	0	2271	0	0
2062	0	2644	0	0
92	0	312	0	0
1069	0	16	0	0
2107	0	1424	0	0
2000	0	2120	0	0
2120	0	2000	0	0
636	0	360	0	0
360	0	636	0	0
2414	0	2640	0	0
1424	0	2107	0	0
604	0	1768	0	0
218	0	1792	0	0
1792	0	218	0	0
1186	0	2180	0	0
2180	0	1186	0	0
465	0	1016	0	0
1016	0	465	0	0
1768	0	604	0	0
2640	0	2414	0	0
2119	0	2142	0	0
2142	0	2119	0	0
2228	0	2125	0	0
2543	0	166	0	0
2062	0	2608	0	0
2608	0	2062	0	0
1124	0	2119	0	0
2119	0	1124	0	0
166	0	2543	0	0
2640	0	1390	0	0
2603	0	2133	0	0
2133	0	2603	0	0
1626	0	2613	0	0
2613	0	1626	0	0
1390	0	2640	0	0
385	0	353	0	0
353	0	385	0	0
255	0	360	0	0
694	0	2614	0	0
360	0	255	0	0
2614	0	694	0	0
538	0	1278	0	0
1278	0	538	0	0
538	0	2218	0	0
2218	0	538	0	0
2259	0	538	0	0
538	0	2259	0	0
2644	0	2062	0	0
1817	0	1004	0	0
1004	0	1817	0	0
1288	0	789	0	0
789	0	1288	0	0
864	0	1668	0	0
1668	0	864	0	0
2554	0	1819	0	0
1819	0	2554	0	0
2339	0	2339	0	0
2257	0	1725	0	0
569	0	1283	0	0
538	0	672	0	0
2414	0	99	0	0
99	0	2414	0	0
765	0	1716	0	0
1716	0	765	0	0
321	0	2475	0	0
1641	0	559	0	0
559	0	1641	0	0
1115	0	412	0	0
412	0	1115	0	0
2475	0	321	0	0
918	0	1565	0	0
1565	0	918	0	0
1283	0	569	0	0
866	0	2275	0	0
2275	0	866	0	0
672	0	538	0	0
360	0	825	0	0
1446	0	2128	0	0
2128	0	1446	0	0
2113	0	2113	0	0
1550	0	2228	0	0
2228	0	1550	0	0
970	0	2437	0	0
2528	0	1830	0	0
1830	0	2528	0	0
2251	0	1246	0	0
385	0	1809	0	0
2437	0	970	0	0
2147	0	2549	0	0
437	0	899	0	0
899	0	437	0	0
2549	0	2147	0	0
408	0	1932	0	0
1809	0	385	0	0
385	0	2259	0	0
2259	0	385	0	0
752	0	1558	0	0
542	0	1104	0	0
1586	0	1394	0	0
1394	0	1586	0	0
1241	0	1557	0	0
1932	0	816	0	0
533	0	872	0	0
872	0	533	0	0
2554	0	1086	0	0
360	0	2180	0	0
1558	0	2628	0	0
2628	0	1558	0	0
2180	0	360	0	0
816	0	1932	0	0
1086	0	2554	0	0
1558	0	752	0	0
948	0	538	0	0
1104	0	542	0	0
538	0	948	0	0
1975	0	2635	0	0
1722	0	542	0	0
2062	0	1426	0	0
1426	0	2062	0	0
1249	0	859	0	0
1412	0	81	0	0
1557	0	1011	0	0
1363	0	2613	0	0
542	0	1722	0	0
2193	0	573	0	0
573	0	2193	0	0
1215	0	2251	0	0
504	0	1424	0	0
1424	0	504	0	0
1341	0	823	0	0
1011	0	1557	0	0
2613	0	1363	0	0
343	0	405	0	0
2256	0	1147	0	0
2635	0	1975	0	0
405	0	343	0	0
2554	0	218	0	0
218	0	2554	0	0
2565	0	2565	0	0
