33391
1322 1204 0
2329 578 0
1102 2554 0
2554 1102 0
871 524 0
711 1356 0
1545 188 0
188 1545 0
2062 1231 0
459 459 0
1231 2062 0
1356 711 0
1424 177 0
2399 2399 0
2517 1086 0
1102 2585 0
2585 1102 0
1086 2517 0
417 519 0
177 1424 0
2047 1000 0
1000 2047 0
2613 518 0
752 153 0
153 752 0
360 961 0
961 360 0
540 197 0
197 540 0
538 2304 0
2304 538 0
935 2542 0
2554 2083 0
2083 2554 0
2542 935 0
2418 1115 0
1115 2418 0
518 2613 0
2640 2659 0
1426 538 0
996 1395 0
1395 996 0
1700 2035 0
1399 1734 0
1734 1399 0
551 538 0
2035 1700 0
524 653 0
653 524 0
1739 1739 0
877 1611 0
2062 2168 0
2349 2062 0
2062 2349 0
524 871 0
360 2360 0
2360 360 0
2528 2228 0
455 1887 0
2228 2528 0
2320 360 0
519 417 0
538 1426 0
16 13 0
1341 1415 0
1415 1341 0
13 16 0
2659 2640 0
538 551 0
951 1766 0
1766 951 0
127 951 0
47 849 0
849 47 0
951 127 0
360 2320 0
1611 877 0
2640 894 0
894 2640 0
1333 2610 0
328 1424 0
2621 309 0
859 599 0
599 859 0
380 2517 0
2517 380 0
711 1908 0
1908 711 0
2623 551 0
551 2623 0
188 847 0
847 188 0
538 454 0
454 538 0
309 2621 0
1424 328 0
1804 2508 0
2508 1804 0
1374 1609 0
1609 1374 0
2343 2228 0
2228 2343 0
2062 706 0
706 2062 0
2248 599 0
1393 696 0
696 1393 0
188 188 0
360 1191 0
1191 360 0
599 2248 0
328 1526 0
1526 328 0
748 265 0
229 418 0
1356 308 0
265 748 0
843 1758 0
1341 360 0
360 1341 0
1758 843 0
634 1484 0
1484 634 0
2315 360 0
1697 188 0
1973 218 0
2349 2563 0
1654 306 0
2045 1484 0
218 1973 0
781 2608 0
188 1697 0
360 2315 0
914 1755 0
2563 2349 0
1340 59 0
59 1340 0
2550 360 0
615 1022 0
1022 615 0
360 2550 0
446 2640 0
2640 446 0
538 336 0
360 34 0
34 360 0
336 538 0
1679 875 0
1755 914 0
875 1679 0
308 1356 0
418 229 0
568 188 0
1157 1157 0
2102 1561 0
1424 1746 0
859 188 0
188 859 0
440 1766 0
306 2645 0
1561 2102 0
743 902 0
1230 1230 0
902 743 0
360 1039 0
1766 440 0
1045 1045 0
247 1424 0
1039 360 0
1124 861 0
2658 637 0
637 2658 0
945 1322 0
2228 808 0
1246 2125 0
2228 459 0
459 2228 0
2645 306 0
1576 218 0
218 1576 0
861 1124 0
651 691 0
691 651 0
2125 1246 0
1746 1424 0
2135 213 0
213 2135 0
1146 1146 0
936 936 0
1424 247 0
2332 758 0
981 1034 0
1257 1424 0
1424 1257 0
1014 2185 0
2062 1410 0
1410 2062 0
2207 360 0
2185 1014 0
360 2207 0
132 847 0
847 132 0
2517 2259 0
2259 2517 0
1192 1192 0
188 568 0
1034 981 0
2608 781 0
758 2332 0
2535 2535 0
758 2227 0
2062 2360 0
2360 2062 0
528 718 0
718 528 0
2488 188 0
188 2488 0
2227 758 0
1088 1268 0
1644 1957 0
1268 1088 0
1957 1644 0
1343 360 0
800 1424 0
360 1343 0
1424 800 0
1068 672 0
204 2335 0
1484 2045 0
1833 1304 0
1304 1833 0
1040 2658 0
253 1488 0
743 1756 0
1756 743 0
2658 1040 0
68 253 0
253 68 0
1341 1311 0
1311 1341 0
1063 2218 0
1769 2658 0
1109 360 0
386 386 0
1488 253 0
360 949 0
949 360 0
1550 213 0
2611 2644 0
2644 2611 0
1809 2538 0
2592 1218 0
1073 1257 0
1257 1073 0
2062 2051 0
2051 2062 0
1218 2592 0
1931 542 0
779 1278 0
691 179 0
179 691 0
1278 779 0
360 1109 0
213 1550 0
1132 2554 0
2554 1132 0
360 662 0
458 2257 0
982 2337 0
1310 1737 0
1737 1310 0
2337 982 0
662 360 0
1642 151 0
2257 458 0
2481 1415 0
1890 360 0
360 1890 0
1415 2481 0
2610 1333 0
151 1642 0
286 2062 0
2467 435 0
435 2467 0
1155 538 0
542 1931 0
2218 1063 0
1188 2143 0
2143 1188 0
2658 1769 0
360 1073 0
1073 360 0
2525 345 0
345 2525 0
1000 1204 0
2101 2640 0
1086 1086 0
2640 2101 0
2062 286 0
538 1155 0
1204 1000 0
2538 1809 0
1756 2006 0
709 2640 0
1973 2538 0
2538 1973 0
2215 74 0
2639 1231 0
1231 2639 0
2061 2061 0
1811 1672 0
74 2215 0
1596 2414 0
2414 1596 0
1259 526 0
363 2062 0
2062 363 0
1672 1811 0
2640 709 0
1884 74 0
74 1884 0
541 2388 0
2388 541 0
810 1513 0
2335 204 0
1513 810 0
1631 2649 0
2649 1631 0
1285 2033 0
2033 1285 0
174 2062 0
2524 1424 0
1424 2524 0
2062 174 0
2025 2500 0
2500 2025 0
360 2524 0
2524 360 0
360 1232 0
1232 360 0
538 2253 0
1704 1424 0
1424 1704 0
2253 538 0
1557 2193 0
409 1310 0
2193 1557 0
1310 409 0
594 2137 0
2624 2445 0
2445 2624 0
2006 1756 0
2137 594 0
724 2119 0
2119 724 0
930 2441 0
306 1654 0
597 1073 0
1073 597 0
526 1259 0
976 976 0
1232 1679 0
2415 142 0
1679 1232 0
142 2415 0
847 538 0
538 847 0
1056 1550 0
1550 1056 0
859 859 0
1973 2587 0
2162 1471 0
1471 2162 0
2441 930 0
2587 1973 0
1322 945 0
1582 1582 0
30 2057 0
380 1315 0
385 1639 0
1639 385 0
2062 345 0
345 2062 0
802 1758 0
1315 380 0
2096 1557 0
574 1424 0
360 1440 0
1255 2506 0
1440 360 0
421 2528 0
1912 1912 0
1424 574 0
360 2573 0
2573 360 0
1758 802 0
380 2259 0
1346 2573 0
2573 1346 0
1507 1027 0
2259 380 0
2332 2147 0
215 215 0
2147 2332 0
360 678 0
678 360 0
1424 2157 0
2157 1424 0
19 562 0
562 19 0
1557 2096 0
2228 711 0
1424 454 0
711 2228 0
1904 1446 0
753 1424 0
1679 1007 0
1007 1679 0
1106 693 0
1894 1066 0
1066 1894 0
1424 753 0
1305 1305 0
2193 1115 0
1115 500 0
78 78 0
380 369 0
378 1434 0
1434 378 0
1115 2193 0
359 2496 0
2496 359 0
180 2279 0
1446 1904 0
2506 1255 0
1424 474 0
474 1424 0
1076 538 0
610 1362 0
1362 610 0
1812 779 0
779 1812 0
538 1076 0
1587 561 0
561 1587 0
727 360 0
360 727 0
2279 180 0
2528 421 0
500 1115 0
454 1424 0
2628 538 0
832 1424 0
2115 2096 0
1693 360 0
189 105 0
360 1693 0
105 189 0
1424 832 0
1735 154 0
154 1735 0
1445 799 0
2096 2115 0
1681 1681 0
1819 711 0
360 2484 0
799 1445 0
1756 929 0
929 1756 0
367 1367 0
2062 1558 0
178 245 0
1558 2062 0
1124 1415 0
1415 1124 0
2375 969 0
242 538 0
538 242 0
1367 367 0
538 1232 0
1232 538 0
2647 2385 0
2385 2647 0
2640 978 0
978 2640 0
2498 1424 0
538 2628 0
1424 2498 0
336 336 0
758 758 0
2592 2118 0
2118 2592 0
681 92 0
2553 2062 0
691 2125 0
830 344 0
2526 2526 0
112 369 0
2062 2553 0
1340 799 0
799 1340 0
2125 691 0
1027 1507 0
369 112 0
344 830 0
1651 1423 0
1423 1651 0
2062 842 0
842 2062 0
711 1819 0
1679 586 0
165 2247 0
586 1679 0
2503 1069 0
1069 2503 0
2247 165 0
2593 965 0
965 2593 0
1679 363 0
538 2080 0
363 1679 0
2080 538 0
2484 360 0
369 380 0
693 1106 0
2346 2346 0
2311 121 0
538 2554 0
2554 538 0
626 1445 0
2516 2057 0
1507 663 0
121 2311 0
663 1507 0
1017 360 0
963 1805 0
1805 963 0
2414 577 0
577 2414 0
1445 626 0
360 1017 0
1689 914 0
914 1689 0
2552 1016 0
2486 2566 0
2566 2486 0
2471 492 0
492 2471 0
1424 1016 0
573 538 0
538 573 0
2543 2075 0
2075 2543 0
660 1747 0
2414 2102 0
2102 2414 0
1747 660 0
2057 2516 0
1016 2552 0
2322 1758 0
1016 1424 0
183 183 0
2560 914 0
6 2228 0
1556 1556 0
1367 643 0
2228 6 0
78 1436 0
1424 2037 0
643 1367 0
1436 78 0
782 2169 0
2037 1424 0
1424 1332 0
199 847 0
847 199 0
924 360 0
2169 782 0
868 868 0
1332 1424 0
1274 1016 0
914 2560 0
1894 1415 0
1415 1894 0
856 360 0
1819 1374 0
1374 1819 0
360 856 0
2101 2101 0
1016 1274 0
691 466 0
466 691 0
1491 2082 0
1424 2629 0
2629 1424 0
2082 1491 0
1758 2322 0
2133 492 0
492 2133 0
1424 2504 0
553 1785 0
860 2308 0
653 41 0
41 653 0
2308 860 0
386 211 0
1785 553 0
211 386 0
1717 538 0
538 1717 0
2099 2448 0
2623 1232 0
1935 1935 0
2062 2014 0
1232 2623 0
2448 2099 0
1445 1445 0
1922 175 0
914 2309 0
2309 914 0
1191 2640 0
2640 1191 0
538 63 0
63 538 0
1124 1704 0
1704 1124 0
175 1922 0
538 873 0
873 538 0
2062 1720 0
1720 2062 0
1720 1952 0
1952 1720 0
2014 2062 0
2035 1947 0
1947 2035 0
2134 541 0
164 1328 0
1080 1679 0
369 1622 0
1679 1080 0
1622 369 0
2172 2640 0
2550 1679 0
1679 2550 0
2640 2172 0
1286 1445 0
2228 1543 0
2310 2334 0
2096 1446 0
1446 2096 0
2504 1424 0
507 2414 0
245 178 0
1328 164 0
1589 1589 0
914 1046 0
1046 914 0
914 914 0
1426 673 0
286 2188 0
673 1426 0
541 2134 0
360 1225 0
2188 286 0
1086 263 0
360 2475 0
2475 360 0
1225 360 0
263 1086 0
1445 1286 0
2414 507 0
969 2375 0
2481 641 0
641 2481 0
1553 360 0
360 1553 0
188 2400 0
2400 188 0
360 2370 0
2370 360 0
2057 2101 0
2101 2057 0
2348 1003 0
640 862 0
67 478 0
478 67 0
862 640 0
1758 1758 0
1291 2308 0
2308 1291 0
2412 538 0
538 2412 0
566 2228 0
1758 956 0
2228 566 0
263 263 0
2062 2185 0
2185 2062 0
2554 440 0
211 1470 0
1470 211 0
223 710 0
1157 2298 0
2298 1157 0
1007 1083 0
1083 1007 0
1774 1774 0
2193 2084 0
710 223 0
2084 2193 0
2186 360 0
1399 914 0
157 360 0
360 157 0
1124 1513 0
847 2401 0
2401 847 0
914 1399 0
1513 1124 0
1224 2061 0
2061 1224 0
360 117 0
218 1652 0
1652 218 0
892 1093 0
1725 2257 0
1367 4 0
81 42 0
4 1367 0
488 542 0
542 488 0
1003 2348 0
1487 1726 0
1726 1487 0
2499 1424 0
1424 2499 0
870 763 0
763 870 0
440 2554 0
183 877 0
877 183 0
1720 2644 0
2644 1720 0
956 1758 0
360 2186 0
1278 360 0
360 1278 0
2368 1016 0
573 218 0
1337 2448 0
691 1322 0
2448 1337 0
1322 691 0
1912 2082 0
1642 1978 0
2082 1912 0
1043 696 0
696 1938 0
1938 696 0
929 1367 0
500 35 0
35 500 0
696 1043 0
1978 1642 0
218 573 0
360 156 0
1436 1391 0
1391 1436 0
513 1758 0
1758 513 0
2639 726 0
889 2588 0
1679 1163 0
1163 1679 0
156 360 0
363 449 0
449 363 0
538 802 0
802 538 0
2588 889 0
726 2639 0
2611 2062 0
1367 929 0
2062 2611 0
439 350 0
1010 599 0
2046 2101 0
2101 2046 0
1102 165 0
350 360 0
165 1102 0
541 2217 0
2217 541 0
2453 2453 0
2653 1316 0
672 810 0
810 672 0
1316 2653 0
360 350 0
1016 2368 0
599 1010 0
1093 892 0
2305 306 0
2062 294 0
350 439 0
1415 1415 0
2645 199 0
199 2645 0
2025 498 0
498 2025 0
360 36 0
1014 2062 0
2062 1014 0
1086 2352 0
36 360 0
2125 1086 0
1086 2125 0
294 2062 0
2352 1086 0
306 2305 0
2057 30 0
117 360 0
2125 2228 0
287 287 0
471 1192 0
201 385 0
234 1758 0
1758 234 0
385 201 0
1572 1424 0
810 2101 0
1679 1679 0
360 1384 0
1384 360 0
2101 360 0
360 2101 0
762 538 0
538 762 0
862 1731 0
2640 1633 0
1633 2640 0
944 2228 0
188 2251 0
16 1069 0
2228 944 0
42 81 0
1192 471 0
1220 1124 0
1124 1220 0
1424 1572 0
312 92 0
1731 862 0
1654 2607 0
2607 1654 0
1188 1633 0
1633 1188 0
2101 810 0
2251 188 0
2271 711 0
1266 951 0
1820 360 0
547 720 0
720 547 0
2434 2400 0
92 681 0
1261 720 0
2400 2434 0
720 1261 0
579 579 0
2125 573 0
573 2125 0
2398 1805 0
1805 2398 0
2064 53 0
53 2064 0
1894 2152 0
2152 1894 0
301 360 0
2086 538 0
538 2086 0
893 1715 0
1715 893 0
951 1266 0
884 847 0
847 884 0
360 1820 0
367 101 0
101 367 0
269 53 0
53 269 0
360 301 0
35 2125 0
2125 35 0
711 2271 0
2062 2644 0
92 312 0
1069 16 0
2107 1424 0
2000 2120 0
2120 2000 0
636 360 0
360 636 0
2414 2640 0
1424 2107 0
604 1768 0
218 1792 0
1792 218 0
1186 2180 0
2180 1186 0
465 1016 0
1016 465 0
1768 604 0
2640 2414 0
2119 2142 0
2142 2119 0
2228 2125 0
2543 166 0
2062 2608 0
2608 2062 0
1124 2119 0
2119 1124 0
166 2543 0
2640 1390 0
2603 2133 0
2133 2603 0
1626 2613 0
2613 1626 0
1390 2640 0
385 353 0
353 385 0
255 360 0
694 2614 0
360 255 0
2614 694 0
538 1278 0
1278 538 0
538 2218 0
2218 538 0
2259 538 0
538 2259 0
2644 2062 0
1817 1004 0
1004 1817 0
1288 789 0
789 1288 0
864 1668 0
1668 864 0
2554 1819 0
1819 2554 0
2339 2339 0
2257 1725 0
569 1283 0
538 672 0
2414 99 0
99 2414 0
765 1716 0
1716 765 0
321 2475 0
1641 559 0
559 1641 0
1115 412 0
412 1115 0
2475 321 0
918 1565 0
1565 918 0
1283 569 0
866 2275 0
2275 866 0
672 538 0
360 825 0
1446 2128 0
2128 1446 0
2113 2113 0
1550 2228 0
2228 1550 0
970 2437 0
2528 1830 0
1830 2528 0
2251 1246 0
385 1809 0
2437 970 0
2147 2549 0
437 899 0
899 437 0
2549 2147 0
408 1932 0
1809 385 0
385 2259 0
2259 385 0
752 1558 0
542 1104 0
1586 1394 0
1394 1586 0
1241 1557 0
1932 816 0
533 872 0
872 533 0
2554 1086 0
360 2180 0
1558 2628 0
2628 1558 0
2180 360 0
816 1932 0
1086 2554 0
1558 752 0
948 538 0
1104 542 0
538 948 0
1975 2635 0
1722 542 0
2062 1426 0
1426 2062 0
1249 859 0
1412 81 0
1557 1011 0
1363 2613 0
542 1722 0
2193 573 0
573 2193 0
1215 2251 0
504 1424 0
1424 504 0
1341 823 0
1011 1557 0
2613 1363 0
343 405 0
2256 1147 0
2635 1975 0
405 343 0
2554 218 0
218 2554 0
2565 2565 0
1260 1679 0
758 1322 0
1322 758 0
1679 1260 0
859 1249 0
360 68 0
1147 2256 0
2623 363 0
363 2623 0
68 360 0
1932 408 0
823 1341 0
360 1468 0
1557 1241 0
1657 1657 0
138 707 0
707 138 0
2095 2062 0
211 647 0
647 211 0
2062 2095 0
2237 360 0
1339 1098 0
1912 1159 0
1159 1912 0
1424 1705 0
1705 1424 0
360 2237 0
1098 1339 0
2420 2062 0
2062 2420 0
1520 1520 0
1424 2448 0
1234 1904 0
2375 1092 0
2516 2330 0
1904 1234 0
347 664 0
664 347 0
842 842 0
1124 823 0
262 1086 0
1086 262 0
2330 2516 0
823 1124 0
2104 1523 0
1523 2104 0
360 187 0
1468 360 0
187 360 0
1557 2508 0
1902 1424 0
2125 623 0
2310 2083 0
538 2301 0
2301 538 0
2083 2310 0
623 2125 0
2125 340 0
1442 758 0
758 1442 0
17 356 0
356 17 0
2448 2448 0
784 1001 0
1001 784 0
1424 1902 0
1550 1507 0
1507 1550 0
641 2329 0
2329 641 0
2508 1557 0
2401 1330 0
392 538 0
218 828 0
828 218 0
538 392 0
1246 2251 0
2573 1758 0
1758 2573 0
2017 2080 0
424 424 0
2080 2017 0
340 2125 0
1330 2401 0
2251 1215 0
2125 1227 0
1825 360 0
1278 631 0
1283 516 0
516 1283 0
1224 42 0
528 1514 0
2224 1204 0
2230 2414 0
1204 2224 0
1033 538 0
1391 1418 0
1418 1391 0
42 1224 0
990 1773 0
1773 990 0
538 1033 0
2414 2230 0
2035 1570 0
1570 2035 0
2279 851 0
1024 360 0
851 2279 0
522 2109 0
2109 522 0
631 1278 0
518 1894 0
691 998 0
1570 2125 0
2125 1570 0
1894 518 0
2554 870 0
580 2193 0
2193 580 0
870 2554 0
2488 2488 0
1251 641 0
1514 528 0
991 236 0
1538 810 0
2102 2618 0
1374 1766 0
1766 1374 0
414 2554 0
2554 414 0
810 1538 0
1339 1611 0
914 2414 0
2414 914 0
440 2401 0
2640 748 0
2131 263 0
2608 334 0
1611 1339 0
1456 648 0
648 1456 0
2618 2102 0
236 991 0
245 1124 0
2645 360 0
360 2645 0
196 2102 0
2102 196 0
2658 2658 0
1038 1340 0
1340 1038 0
1794 360 0
360 1794 0
1634 1139 0
1139 1634 0
649 1515 0
1515 649 0
1124 245 0
964 2280 0
641 1251 0
360 1024 0
360 366 0
2355 2438 0
2438 2355 0
1484 188 0
345 2644 0
440 360 0
366 360 0
360 440 0
1098 208 0
1635 360 0
1500 2 0
2 1500 0
360 1635 0
2320 538 0
208 1098 0
1407 2538 0
2538 1407 0
188 1484 0
81 1412 0
1774 711 0
920 928 0
928 920 0
711 1774 0
1227 2125 0
1580 536 0
536 1580 0
818 1361 0
1361 818 0
2342 528 0
528 2342 0
360 1825 0
2373 402 0
402 2373 0
538 2320 0
2523 2062 0
2062 2523 0
702 360 0
66 119 0
2515 360 0
360 1328 0
1328 360 0
1715 538 0
538 1715 0
998 691 0
719 1903 0
360 2075 0
1903 719 0
1130 183 0
2075 360 0
183 1130 0
2280 964 0
306 306 0
152 1623 0
2448 1424 0
119 66 0
2028 1026 0
360 702 0
1337 2622 0
2644 345 0
2622 1337 0
1425 1425 0
1805 1089 0
1089 1805 0
2311 750 0
215 2623 0
2623 215 0
750 2311 0
2200 129 0
129 2200 0
360 2515 0
1623 152 0
1026 2028 0
1092 2375 0
899 1462 0
1550 1115 0
2641 538 0
2517 2554 0
2554 2517 0
538 2641 0
2515 2547 0
2547 2515 0
1864 538 0
208 2352 0
866 1602 0
1259 909 0
909 1259 0
1602 866 0
1550 573 0
573 1550 0
2352 208 0
2554 188 0
188 2554 0
2593 2293 0
615 157 0
538 1864 0
2251 1570 0
1513 1415 0
1415 1513 0
1570 2251 0
538 2607 0
1470 1804 0
1804 1470 0
2607 538 0
2293 2593 0
2535 580 0
580 2535 0
485 1115 0
1115 485 0
2640 1456 0
157 615 0
1456 2640 0
615 2489 0
317 963 0
918 1328 0
2554 2604 0
2604 2554 0
1328 918 0
1758 645 0
743 860 0
645 1758 0
2170 360 0
360 2170 0
2032 538 0
538 2032 0
918 360 0
1648 1922 0
360 918 0
860 743 0
963 317 0
779 918 0
2489 615 0
1424 860 0
1615 360 0
360 1615 0
1318 538 0
538 188 0
538 1318 0
188 538 0
615 2458 0
1291 623 0
2458 615 0
623 1291 0
1424 2623 0
2623 1424 0
918 779 0
860 1424 0
392 2551 0
420 2310 0
2310 420 0
940 673 0
640 2180 0
2180 640 0
2326 188 0
188 2326 0
2193 2261 0
2135 1241 0
1124 1752 0
360 345 0
345 360 0
2261 2193 0
1557 86 0
86 1557 0
193 2332 0
1752 1124 0
1241 2135 0
2310 1514 0
1675 2640 0
1012 1415 0
1415 1012 0
758 963 0
963 758 0
1424 1844 0
1844 1424 0
1409 971 0
971 1409 0
673 940 0
1276 26 0
26 1276 0
1514 2310 0
1543 2228 0
2092 2062 0
2640 1675 0
2062 781 0
781 2062 0
2332 193 0
360 810 0
717 1481 0
211 1550 0
1202 727 0
727 1202 0
875 636 0
276 1424 0
1424 276 0
546 2464 0
2464 546 0
1769 57 0
2062 165 0
165 2062 0
2314 2314 0
636 875 0
2551 392 0
1481 717 0
1507 82 0
1426 264 0
360 2146 0
1735 1341 0
1341 1735 0
810 360 0
380 707 0
707 380 0
2554 1284 0
1284 2554 0
474 2137 0
61 920 0
920 61 0
2137 474 0
2470 538 0
538 2470 0
1550 211 0
2146 360 0
264 1426 0
334 2608 0
1922 1648 0
82 1507 0
2096 1115 0
1119 360 0
360 1119 0
360 1674 0
1674 360 0
1609 2251 0
1310 2128 0
2251 1609 0
1669 363 0
1424 2198 0
2198 1424 0
363 1669 0
538 2381 0
523 1063 0
2582 1685 0
2128 1310 0
1469 360 0
360 1469 0
2185 2644 0
2158 1021 0
298 589 0
2310 2135 0
589 298 0
2135 2310 0
1220 360 0
538 2536 0
2536 538 0
360 1220 0
1021 2158 0
106 1517 0
538 2569 0
2569 538 0
1115 2096 0
2381 538 0
1367 2535 0
1063 523 0
1446 1557 0
90 2330 0
1202 1424 0
2330 90 0
1424 1894 0
33 70 0
1894 1424 0
360 895 0
70 33 0
615 538 0
586 212 0
212 586 0
1424 1202 0
1462 899 0
1115 1550 0
538 615 0
446 876 0
876 446 0
765 2146 0
673 2608 0
2608 673 0
1517 106 0
1685 2582 0
1601 2554 0
2554 1601 0
895 360 0
2146 765 0
1108 1079 0
1514 1514 0
1250 1402 0
1402 1250 0
1079 1108 0
941 1103 0
1103 941 0
1557 1446 0
2535 1367 0
224 2133 0
2133 224 0
360 1368 0
641 1122 0
1016 118 0
651 2125 0
711 1449 0
2125 651 0
1368 360 0
1114 1735 0
322 1440 0
1440 322 0
1735 1114 0
523 131 0
131 523 0
1124 360 0
1424 363 0
782 380 0
380 782 0
1122 641 0
188 1208 0
2284 946 0
946 946 0
946 2284 0
1894 1659 0
931 410 0
188 711 0
2062 33 0
33 2062 0
711 188 0
410 931 0
1659 1894 0
118 1016 0
2312 1135 0
1135 2312 0
360 1124 0
363 1424 0
1275 1904 0
1715 360 0
2594 2234 0
1083 1083 0
2234 2594 0
1322 2332 0
2062 2414 0
2414 2062 0
2332 1322 0
2354 538 0
538 2354 0
1514 538 0
1558 2644 0
703 360 0
2644 1558 0
360 703 0
2644 2185 0
1758 360 0
1208 188 0
360 1758 0
538 1514 0
360 1715 0
2608 2608 0
1904 1275 0
1461 2120 0
2120 1461 0
1904 2193 0
2193 1904 0
1449 711 0
2071 2432 0
2432 2071 0
2180 1758 0
1758 2180 0
1514 1507 0
1507 1514 0
1036 188 0
188 1036 0
902 902 0
748 2640 0
2401 440 0
525 2251 0
2414 1424 0
2251 525 0
1424 2414 0
1398 2624 0
2624 1398 0
1129 1129 0
1970 1648 0
1341 1424 0
2414 1816 0
2163 360 0
1816 2414 0
1557 1557 0
360 2163 0
1648 1970 0
1424 1341 0
806 1286 0
360 832 0
519 2573 0
2573 519 0
1207 2308 0
2308 1207 0
1210 2046 0
2046 1210 0
2239 847 0
1298 661 0
661 1298 0
2290 378 0
847 2239 0
378 2290 0
832 360 0
2450 1124 0
1124 2450 0
2206 1887 0
1191 1424 0
1887 2206 0
599 957 0
1324 199 0
199 1324 0
378 1550 0
1375 1311 0
1311 1375 0
1550 378 0
748 2506 0
2135 1507 0
1816 1679 0
1507 2135 0
1804 1777 0
2623 2640 0
2640 2623 0
2401 457 0
1679 1816 0
2506 748 0
1483 686 0
1788 695 0
1286 806 0
342 1570 0
2581 188 0
2062 361 0
361 2062 0
2645 2414 0
2414 2645 0
188 2581 0
2640 1156 0
1156 2640 0
1881 1068 0
1068 1881 0
1570 342 0
342 1700 0
1700 342 0
957 599 0
1777 1804 0
1424 1191 0
2514 1999 0
1860 1424 0
1424 1860 0
2124 408 0
408 2124 0
53 2639 0
2639 53 0
71 1098 0
898 1599 0
1599 898 0
2125 2096 0
2096 2125 0
2476 1025 0
1553 753 0
1025 2476 0
790 538 0
2125 2125 0
1536 1536 0
914 417 0
1878 171 0
1033 1197 0
1197 1033 0
171 1878 0
360 67 0
1570 655 0
1693 1424 0
1424 1693 0
655 1570 0
332 573 0
417 914 0
2640 538 0
538 2640 0
1098 71 0
950 1330 0
753 1553 0
1999 2514 0
2573 2062 0
2611 2561 0
1099 2101 0
961 1424 0
1424 961 0
1574 754 0
754 1574 0
1215 175 0
2101 1099 0
175 1215 0
360 2421 0
1363 1672 0
1672 1363 0
2538 711 0
2421 360 0
695 1788 0
711 2538 0
768 1124 0
475 2414 0
1124 768 0
2062 2573 0
711 1697 0
2583 1424 0
1424 2583 0
1697 711 0
2414 475 0
2335 1668 0
2228 500 0
500 2228 0
360 1621 0
1621 360 0
1668 2335 0
2561 2611 0
823 15 0
15 823 0
538 790 0
1424 2375 0
2375 1424 0
457 2401 0
1424 1842 0
1468 361 0
1086 2401 0
1253 1217 0
1217 1253 0
1789 1115 0
1842 1424 0
1115 1789 0
